"logFC","logCPM","PValue","FDR","Gene","Dataset","Species"
-1.84027803365912,-1.38208782203029,0.00111720536316649,0.0080064048088071,"Lefty2","GSE104036","Mouse"
-0.434490841423937,5.28627995199517,0.00112094204317146,0.00802876900176214,"Pik3c3","GSE104036","Mouse"
-1.00900671225297,0.281681331782424,0.00112126315851863,0.00802876900176214,"Sdsl","GSE104036","Mouse"
0.677306990175104,3.62582243165524,0.00112266664528518,0.00803546072137075,"2810474O19Rik","GSE104036","Mouse"
1.38457929818722,1.06515930717774,0.00112394534940276,0.00804125409687525,"Mfsd2b","GSE104036","Mouse"
-0.488781764814022,4.27039962850042,0.00112844898120528,0.0080701057149217,"Chmp6","GSE104036","Mouse"
-0.407614643318136,6.44076914650133,0.00113113511803854,0.00808594086257418,"Nhsl2","GSE104036","Mouse"
-0.616533742291168,2.95962501353513,0.00113229651817267,0.00809086773931972,"Fam20a","GSE104036","Mouse"
-0.432113980427925,5.58384545884331,0.00113358677764691,0.00809671089411412,"Guk1","GSE104036","Mouse"
-0.360587578021751,7.01666752042853,0.0011349578993152,0.00810312650198584,"Pkp4","GSE104036","Mouse"
1.62263526641379,0.00103929174529362,0.00113584375365151,0.00810607360217355,"Gm12630","GSE104036","Mouse"
0.621432611387081,3.43608154499414,0.00113883705898126,0.00812405204231632,"Snhg12","GSE104036","Mouse"
0.386345881092138,6.16670505587641,0.0011421015410143,0.00814291689389708,"Nup98","GSE104036","Mouse"
0.749658861037561,4.41130933951315,0.0011424319937513,0.00814291689389708,"Mpeg1","GSE104036","Mouse"
0.947648533961043,2.39241598317074,0.00114346486524092,0.00814689000661256,"Mreg","GSE104036","Mouse"
0.455976518339858,6.48613111942255,0.00114600970027959,0.00816162768673762,"Slc1a4","GSE104036","Mouse"
0.555899946643023,3.73361450949159,0.00114764112272582,0.00816735739188574,"Qtrtd1","GSE104036","Mouse"
-0.518123997404566,5.06529596608642,0.00114807592028215,0.00816735739188574,"Fam213b","GSE104036","Mouse"
1.56463492501147,-1.21175475912518,0.00114824417607544,0.00816735739188574,"Xlr","GSE104036","Mouse"
-0.414235600601537,4.88560416560217,0.00114925682522099,0.00817116834031603,"Shc2","GSE104036","Mouse"
0.989280883494304,1.39964483206943,0.00115151341530576,0.00818381682756708,"Rad54l","GSE104036","Mouse"
0.440908248370204,6.48857912631748,0.00115273970402002,0.008189135500988,"Map4k4","GSE104036","Mouse"
1.01920139982427,3.48393428183234,0.00115481221072728,0.00820045886067628,"Tyrobp","GSE104036","Mouse"
0.423542082239861,6.24341042948363,0.00115683252111526,0.00821121984196444,"Iars","GSE104036","Mouse"
-0.863843680209114,1.32870820620023,0.00115728601799499,0.00821121984196444,"Alpl","GSE104036","Mouse"
1.2749056343985,-0.524061734043505,0.00116055741211025,0.00823102287107166,"Ccr10","GSE104036","Mouse"
1.75917602817751,0.507622419847996,0.00116452718027146,0.0082557605436291,"Scara5","GSE104036","Mouse"
-0.478236021717483,8.16839742259774,0.00116682224924965,0.00826861010789612,"Abca2","GSE104036","Mouse"
1.41688239682769,-0.400739910890842,0.00116891008021655,0.00827899399760883,"Trim43a","GSE104036","Mouse"
-0.441175526693253,6.46309197436642,0.00116925389403054,0.00827899399760883,"Neurl1b","GSE104036","Mouse"
-0.398885341117321,7.30691307896337,0.00117176216059582,0.00829332698133387,"Ap2a1","GSE104036","Mouse"
1.45351301150464,-1.27357065648685,0.00117234752581343,0.00829404411841997,"Slc2a2","GSE104036","Mouse"
0.501664584292873,7.02222726261167,0.00117539143387015,0.00831214701583369,"Mat2a","GSE104036","Mouse"
1.20538951088768,-0.28173052422866,0.00117830168621222,0.00832929017873201,"Iqch","GSE104036","Mouse"
-0.574517773319235,3.78673872817824,0.00117950459746818,0.00833435516602773,"Ttll1","GSE104036","Mouse"
-0.396612168630293,7.75066837798624,0.00118067124691492,0.00833790927959438,"Kif3c","GSE104036","Mouse"
-0.600870241171033,3.00091934455274,0.00118139743366099,0.00833790927959438,"0610011F06Rik","GSE104036","Mouse"
-0.733271313295532,2.71851718058333,0.00118150541247406,0.00833790927959438,"Fam132a","GSE104036","Mouse"
-0.389754189317837,5.90124392218071,0.00118195399125385,0.00833790927959438,"Podxl2","GSE104036","Mouse"
-0.392130223063163,7.32963527641558,0.0011869666440223,0.0083698244630955,"Adcy9","GSE104036","Mouse"
0.983822450153004,1.45417719956745,0.00118960187275235,0.00838495602205326,"Pla1a","GSE104036","Mouse"
0.793059628871237,2.05914685970603,0.00119286781219326,0.00840451889882053,"Tas1r3","GSE104036","Mouse"
1.76195931493321,-1.59394829190412,0.00119364395981708,0.00840653072398918,"Emilin3","GSE104036","Mouse"
1.40512005508416,-0.687599739364434,0.00119425694363715,0.00840706241130093,"Tmem239","GSE104036","Mouse"
-0.475080848333083,6.84057146660584,0.0011947007278388,0.00840706241130093,"Dagla","GSE104036","Mouse"
-0.540730454974362,5.71448320338323,0.0011960744707801,0.00841235096473929,"Orai2","GSE104036","Mouse"
-0.403855586405374,7.71958958910927,0.00119643415821825,0.00841235096473929,"Sez6l","GSE104036","Mouse"
0.589733851066131,4.40125130507394,0.00119711774730899,0.00841370492212454,"Cnppd1","GSE104036","Mouse"
1.40579074909492,-0.820576100128968,0.00120559088710772,0.00846978263656859,"4930563I02Rik","GSE104036","Mouse"
0.479734987937479,6.52718356372799,0.00120651127627075,0.00847277488479476,"H3f3b","GSE104036","Mouse"
1.31776409586313,-1.02600526247273,0.00120799622535066,0.0084797277023284,"Gm11476","GSE104036","Mouse"
-0.475967428372658,6.36840367395282,0.00120939129316216,0.00848276229311693,"Elfn2","GSE104036","Mouse"
-0.803439924157446,1.67589085995228,0.00120941863332855,0.00848276229311693,"Wnt2","GSE104036","Mouse"
0.60546659789462,6.70052427716187,0.00121162265324831,0.00849474392938205,"Flnb","GSE104036","Mouse"
1.96598779648804,-0.352329977129084,0.00121409582516479,0.00850860203034714,"Cd48","GSE104036","Mouse"
-0.397977092355783,5.1559510887721,0.00121501157447818,0.00851139637851257,"Hdac6","GSE104036","Mouse"
1.52117567594924,-1.3960979107307,0.0012156483560203,0.00851139637851257,"Btn1a1","GSE104036","Mouse"
0.443008239102502,5.31096536464103,0.00121598472918581,0.00851139637851257,"Smek2","GSE104036","Mouse"
1.51349625053461,-1.40155062957524,0.0012189865888704,0.00852892413241906,"S1pr4","GSE104036","Mouse"
-0.803042012446872,2.57634452039417,0.00121973846754226,0.00853070148625982,"Dusp15","GSE104036","Mouse"
1.57921287925639,-1.24549013581555,0.00122099828650329,0.00853447824848873,"Gm12250","GSE104036","Mouse"
-0.37714300052742,6.82219120532035,0.00122127462301105,0.00853447824848873,"Gpx4","GSE104036","Mouse"
0.550106883139936,4.85961599670188,0.00122225893741617,0.00853604183173769,"Plin4","GSE104036","Mouse"
-0.435036495724006,6.7591729297239,0.0012224946982833,0.00853604183173769,"Lmbrd2","GSE104036","Mouse"
-0.593715096610556,3.59178804726731,0.00123094915601597,0.00859157384453507,"Lurap1l","GSE104036","Mouse"
0.885427646041769,2.185002057797,0.00123432137748654,0.00861160293291198,"Abcc3","GSE104036","Mouse"
-0.414697470678611,5.0371521477724,0.00123759335217697,0.00863091660136443,"Fastk","GSE104036","Mouse"
-0.649428852756721,3.24152911196783,0.00123837427688457,0.00863220038780813,"Tmem196","GSE104036","Mouse"
1.31154255402523,-0.346976318325819,0.00123878498708026,0.00863220038780813,"Gm15560","GSE104036","Mouse"
-1.09323622198521,2.58558342167621,0.00124416842240792,0.00866618939754463,"Pappa2","GSE104036","Mouse"
0.936650762863152,2.97165059091269,0.00124544422990258,0.00867155094651795,"Vasp","GSE104036","Mouse"
-0.678476956969361,2.84498437528981,0.00124618743108145,0.00867163535120874,"Pkp2","GSE104036","Mouse"
-0.385988748633969,7.48459274169942,0.00124646850715069,0.00867163535120874,"Rims3","GSE104036","Mouse"
-0.458587343958102,6.91812705848101,0.00125105812883499,0.00870003288863131,"Dner","GSE104036","Mouse"
0.892930610954198,1.21710517529841,0.00125235401736315,0.00870492686900938,"Lpar6","GSE104036","Mouse"
-0.458296787416972,6.22231477884231,0.00125277791998699,0.00870492686900938,"A830018L16Rik","GSE104036","Mouse"
-0.414916657395255,7.3833208178674,0.00125728605314358,0.00873271038533247,"Nudt3","GSE104036","Mouse"
1.34152590103765,-1.05287778589479,0.00125891096293325,0.00874045354532463,"Cldn15","GSE104036","Mouse"
1.34382520090578,0.407142026134361,0.00126133877047648,0.00875376258894875,"Cdsn","GSE104036","Mouse"
-0.485783346220997,8.31555063718754,0.00126471222467578,0.00877362104041276,"Grm5","GSE104036","Mouse"
-0.360594048644073,6.66219046132948,0.00126599227311912,0.0087789468231065,"Ppp6r2","GSE104036","Mouse"
-0.384043915780805,6.36812777917223,0.00127053377474471,0.00880450287736755,"Cox7c","GSE104036","Mouse"
-0.456947505370524,4.27477897949376,0.00127070531752145,0.00880450287736755,"Aip","GSE104036","Mouse"
1.42441526952114,-0.257060098292251,0.00127480830977863,0.00882936151497851,"Gm15265","GSE104036","Mouse"
1.52206005060651,-0.259567153743279,0.00127818709067602,0.00884918618130653,"Prtn3","GSE104036","Mouse"
-0.606601052302219,2.83367619441352,0.00127945961944025,0.00885441865069007,"Rac3","GSE104036","Mouse"
-0.462180656333753,5.24478111179187,0.00128429150472708,0.00888426925050403,"Adprh","GSE104036","Mouse"
2.18677056226865,-0.971029838279435,0.00128842439715942,0.00890926232660482,"Arid3c","GSE104036","Mouse"
0.512295968649991,5.31006501653429,0.00128989669285863,0.00891584503111438,"Epc1","GSE104036","Mouse"
-0.426008495481661,5.43441525029724,0.00129232351134937,0.00892901748668202,"Samm50","GSE104036","Mouse"
-0.534331077636432,4.44501070884693,0.00129338702545854,0.00893276367643376,"Gpr180","GSE104036","Mouse"
0.615056781228984,4.86255674484866,0.00129542882006636,0.00894326060912049,"Rabggtb","GSE104036","Mouse"
-0.438118394452785,5.04000666140775,0.00129702083112715,0.00895064516365834,"Abhd6","GSE104036","Mouse"
-0.580195025856405,5.99461945658629,0.00129849566236182,0.00895721544869957,"Bex2","GSE104036","Mouse"
-0.509017017877117,3.82818947597908,0.00130438953415583,0.00899425137535617,"Map2k6","GSE104036","Mouse"
0.941506229333356,0.724500325207077,0.00130606640967321,0.00900039700299165,"Sec16b","GSE104036","Mouse"
-0.411407748580504,6.27688141389988,0.00130633133040211,0.00900039700299165,"Sucla2","GSE104036","Mouse"
1.43353838075427,0.237360085538837,0.00130758982801112,0.0090054468259528,"Samsn1","GSE104036","Mouse"
0.904536257416254,1.46749630436193,0.00130988088373531,0.00901760102161694,"Npm3","GSE104036","Mouse"
1.62413273259864,-1.59339263391419,0.00131866953764214,0.00906840718098222,"A530095I07Rik","GSE104036","Mouse"
0.477445485351226,4.79575378067797,0.00131886798706405,0.00906840718098222,"Cebpg","GSE104036","Mouse"
1.8200670757946,-0.89021000401237,0.00131905641033782,0.00906840718098222,"Bcas1os1","GSE104036","Mouse"
-0.499887242992301,4.03563108606134,0.00131937782913269,0.00906840718098222,"Trpc5","GSE104036","Mouse"
1.92297633609115,-0.428541749267341,0.00132790355567782,0.00912334700342398,"Spdef","GSE104036","Mouse"
0.494181550413213,5.13096806519723,0.00133063962338343,0.0091384809405511,"Ube2f","GSE104036","Mouse"
-0.408947298917149,7.28823834196074,0.0013331087769867,0.00915177039009095,"Usp5","GSE104036","Mouse"
-1.26662178360015,6.54815643996023,0.00133390440651699,0.00915356508036387,"Gm25117","GSE104036","Mouse"
-0.465885414749472,4.18499717320485,0.00133565526470809,0.00916006021373267,"Fam174b","GSE104036","Mouse"
-1.6219908452283,2.25469347282421,0.00133617222279411,0.00916006021373267,"Gm25788","GSE104036","Mouse"
-0.870213496199239,1.72142003101486,0.00133645465622011,0.00916006021373267,"Hcrtr2","GSE104036","Mouse"
-0.409618642870741,7.02084339240694,0.00133987581205926,0.00917983688110175,"Plxna1","GSE104036","Mouse"
1.53341201514782,0.732364695022885,0.00134216123276526,0.00919181963366618,"Trpv4","GSE104036","Mouse"
1.19144901923552,0.209294125386685,0.00134389869702923,0.00920004161949498,"Gm14335","GSE104036","Mouse"
-0.39085699044918,5.82871768392305,0.00134564926457857,0.00920834670469403,"Cyth1","GSE104036","Mouse"
-0.424816973037147,8.80792467742614,0.00134619429612652,0.00920839890783551,"Pcdhgc4","GSE104036","Mouse"
-0.705342885341007,6.01793386731941,0.00134812221183518,0.00921790666392488,"Snora23","GSE104036","Mouse"
-0.492575844150262,6.29854286060174,0.0013490387939994,0.00922049450944542,"Dynll1","GSE104036","Mouse"
0.991179998989194,2.79365035445296,0.00135167835403289,0.00923485191242167,"Elk3","GSE104036","Mouse"
1.08185618199975,0.48812366907828,0.00135355996376584,0.00924402151419993,"Gm10069","GSE104036","Mouse"
-0.614163037595492,3.19002733402515,0.00135410533825592,0.00924406174144029,"Tceal1","GSE104036","Mouse"
0.438220356829389,6.05006870299149,0.00135749601210202,0.00926351818692478,"Degs1","GSE104036","Mouse"
-0.374202945060777,9.34188956305503,0.00136358919199506,0.00930139363249812,"Cds2","GSE104036","Mouse"
-0.506484552241469,3.97718254582255,0.00136610977669303,0.00931487903845405,"Tspan33","GSE104036","Mouse"
1.93979660616634,-1.18220237080805,0.00136737230828756,0.00931977903838799,"Slc12a3","GSE104036","Mouse"
-0.703989603301096,2.96775729854413,0.00137178371058807,0.00934612877969245,"Tceal5","GSE104036","Mouse"
1.47526802123562,0.273421512600839,0.00137346108644146,0.0093502452468497,"Fam167a","GSE104036","Mouse"
0.491207428058229,4.31536979144756,0.00137386692852463,0.0093502452468497,"Cpne8","GSE104036","Mouse"
-0.476049111905244,6.64147676191408,0.00137402495077721,0.0093502452468497,"Synj2","GSE104036","Mouse"
-0.499165053359776,4.05174837545469,0.00137619152897344,0.00936127107938067,"Ypel1","GSE104036","Mouse"
0.92309604508557,0.87019862470738,0.00137854242149065,0.00937354142549298,"Ubap1l","GSE104036","Mouse"
1.03029671427992,4.73747058705498,0.00138092492161158,0.00938601687100932,"Tpm4","GSE104036","Mouse"
1.00881116577712,0.303527309218329,0.00138545911547337,0.00941310148439184,"Ska3","GSE104036","Mouse"
-1.21562909036328,2.59062235059692,0.00138694842246681,0.009419485223531,"Gm22154","GSE104036","Mouse"
-0.437332211944284,9.479249493682,0.00138755719541697,0.00941988611072494,"Aldoa","GSE104036","Mouse"
-0.544940401574881,4.10604785313843,0.00138912002273692,0.00942511710131803,"Cldn10","GSE104036","Mouse"
0.544014980131743,5.78192307447679,0.00138942782596611,0.00942511710131803,"Pisd-ps1","GSE104036","Mouse"
1.14379038361859,0.361309943486264,0.0013925236709805,0.00944237954184836,"Ugt1a6a","GSE104036","Mouse"
0.412075558301267,5.0481442737169,0.00139389030919888,0.00944790761397262,"Zmpste24","GSE104036","Mouse"
-0.425399195625671,9.12670502362912,0.00139555608846917,0.00945323966915939,"Gria2","GSE104036","Mouse"
-0.443542021382034,4.83575632784775,0.00139578035383561,0.00945323966915939,"Snx12","GSE104036","Mouse"
-0.507316106342181,4.13785058099241,0.00139980273874157,0.00947673643948508,"Mrpl11","GSE104036","Mouse"
0.466463717148816,4.74985023743372,0.00140282525929581,0.00949241910860796,"Gsr","GSE104036","Mouse"
-0.353691753504087,7.36099452769785,0.00140335507823164,0.00949241910860796,"Eps15","GSE104036","Mouse"
-0.578905550218107,3.63689379150009,0.00140420903173838,0.00949241910860796,"Dlk2","GSE104036","Mouse"
-0.512408469663184,4.7326281879874,0.00140433512928633,0.00949241910860796,"Lrfn2","GSE104036","Mouse"
-0.436814097217011,9.00644897364411,0.00140707121154938,0.00950716293765716,"Ppp1r9b","GSE104036","Mouse"
-0.555166455592771,2.995381053532,0.00141429307750058,0.00954979178376881,"Pdp2","GSE104036","Mouse"
0.52542262824178,3.22979854780392,0.00141449498378788,0.00954979178376881,"Hgf","GSE104036","Mouse"
0.51678230645591,3.91634115400899,0.00141601359379062,0.00955627921607022,"Thumpd3","GSE104036","Mouse"
-0.434094350452806,4.81818526883373,0.00142008926206289,0.00958001161631794,"Iscu","GSE104036","Mouse"
1.0038177309952,0.00100616147451395,0.00142136660547376,0.00958485509043402,"Gm15806","GSE104036","Mouse"
0.858167734217031,1.52614237838257,0.00142209234650337,0.00958597653711066,"Tmem150a","GSE104036","Mouse"
1.22226975584858,0.526739168308252,0.00142289602125659,0.00958762222738172,"Slc6a12","GSE104036","Mouse"
-0.531472694187888,3.46328501509791,0.00142399620344315,0.00959126373663458,"H2afv","GSE104036","Mouse"
1.55754696518407,-0.713890326469721,0.00142887511397482,0.00962034384202693,"Ccdc33","GSE104036","Mouse"
0.738312637166561,3.97730971767682,0.00142973659170648,0.00962236311818164,"Gabpb1","GSE104036","Mouse"
-0.388348885098823,6.04236034390814,0.00143220999987094,0.00963522510710188,"Cpt1c","GSE104036","Mouse"
-0.556281305725899,5.55801882895481,0.00143301686297495,0.00963686968095594,"Per2","GSE104036","Mouse"
2.03097171392866,-0.786514205541589,0.00143592141741665,0.00965261415748694,"Gm12904","GSE104036","Mouse"
1.07732160976686,4.57779010269615,0.00143770755971577,0.0096608309944038,"Thbd","GSE104036","Mouse"
-0.409345177272452,6.03706821268136,0.00143904207754342,0.00966598120660962,"Aamp","GSE104036","Mouse"
0.396560547464909,4.919668632054,0.00143960221997477,0.00966598120660962,"Chd1","GSE104036","Mouse"
-0.495995763486136,4.13152974816464,0.00144220080008644,0.00967963600058016,"Dhrs7","GSE104036","Mouse"
0.547524392146975,4.01487444241489,0.00144584083981763,0.00970026734153296,"Rras2","GSE104036","Mouse"
0.760132712033136,2.8741451373405,0.0014468539262735,0.00970326498109451,"Ifit3","GSE104036","Mouse"
0.397086161259665,7.17761658352401,0.0014478609118844,0.00970621937603256,"Kif5b","GSE104036","Mouse"
-0.641663920575854,2.77698859315991,0.00145752435633085,0.00976718022906885,"Il17d","GSE104036","Mouse"
-0.379808508677424,7.47871279248455,0.00145954375103722,0.00977688904379309,"Clcn4-2","GSE104036","Mouse"
-0.406659730053366,5.5858167072154,0.00146315797134918,0.00979726918291056,"Ano8","GSE104036","Mouse"
-0.379894174658119,7.64728200729953,0.00146410798599143,0.00979980091404811,"Gramd1b","GSE104036","Mouse"
2.06221251517026,-0.755160865480247,0.00146776508809769,0.00981861114671616,"Folr2","GSE104036","Mouse"
0.931584400238878,1.95581012906437,0.00146806429868029,0.00981861114671616,"Zfp217","GSE104036","Mouse"
