OriginalID,GeneSymbol,logFC,logCPM,PValue,FDR,Dataset,Species
Gm8172,GM8172,-0.687299948495757,-1.51425476233908,0.141052285955763,0.290706148647102,GSE104036,Mouse
Exosc1,EXOSC1,0.284584212654276,2.79048645785584,0.141096102798116,0.29076148183352,GSE104036,Mouse
Gm9905,GM9905,0.782315753990896,-0.705575834821906,0.141141383450187,0.290819817871448,GSE104036,Mouse
Zfp407,ZFP407,0.207760201817781,4.96416323859742,0.141160948163719,0.290825158925733,GSE104036,Mouse
Enpp3,ENPP3,-1.00664060468989,-1.40922282647946,0.141192512842322,0.290855218508438,GSE104036,Mouse
Dpagt1,DPAGT1,0.315463817111185,2.58625996412485,0.141270235333028,0.290979772700928,GSE104036,Mouse
Midn,MIDN,0.257055911665602,4.94563544340074,0.141286939531469,0.290979772700928,GSE104036,Mouse
Rchy1,RCHY1,0.223837888084114,4.14932035606475,0.141431080601963,0.291241625539554,GSE104036,Mouse
Zfp125,ZFP125,-0.563178521391849,-0.256914139911331,0.141494425393689,0.291337055890514,GSE104036,Mouse
Gm13619,GM13619,0.631980067666528,-0.506447902138954,0.14155260939171,0.291421838510988,GSE104036,Mouse
Mrpl40,MRPL40,-0.264522911439399,3.37872891697862,0.141663120347584,0.291614316092725,GSE104036,Mouse
Mrps10,MRPS10,0.232634175075315,3.63784418270952,0.141702473838546,0.291660286993813,GSE104036,Mouse
Cep104,CEP104,0.199305804385936,5.10706297699001,0.141719887713004,0.291661094878973,GSE104036,Mouse
Gm16151,GM16151,0.864082024316936,-0.900318844254414,0.141796155870298,0.291780553913177,GSE104036,Mouse
Imp3,IMP3,-0.269484677787947,3.60781648932591,0.141811990253221,0.291780553913177,GSE104036,Mouse
Vrk3,VRK3,-0.263022840869231,3.39751462579782,0.141874225110087,0.291865611499284,GSE104036,Mouse
Cdc123,CDC123,-0.216264686364622,4.98285803553653,0.141887396777884,0.291865611499284,GSE104036,Mouse
Corin,CORIN,0.67394382472743,-1.39524359185548,0.142078936005506,0.292224531083224,GSE104036,Mouse
Zfand4,ZFAND4,0.31673492841999,2.86988108174176,0.142186231291429,0.292410114399741,GSE104036,Mouse
Bend5,BEND5,0.321814636397012,2.98137689211296,0.142250969418375,0.292508143643808,GSE104036,Mouse
Gtf2h2,GTF2H2,0.237258876273902,3.48857790287699,0.142321617870257,0.292618301200727,GSE104036,Mouse
Zfp868,ZFP868,-0.27364681197822,3.28628957435288,0.142426591438984,0.29273303221098,GSE104036,Mouse
Lcorl,LCORL,0.263237364295019,4.17890236737302,0.142437469711481,0.29273303221098,GSE104036,Mouse
Gtf3c2,GTF3C2,0.185750381900294,5.11729339700435,0.142439021691927,0.29273303221098,GSE104036,Mouse
Klhl8,KLHL8,-0.232524130930958,4.96752524817343,0.142445755621544,0.29273303221098,GSE104036,Mouse
Agmo,AGMO,-0.346482572917511,2.2828595728357,0.142497946326688,0.292805169721525,GSE104036,Mouse
2310067B10Rik,2310067B10RIK,-0.20142297679103,5.55576779747736,0.142556946089498,0.292891279525606,GSE104036,Mouse
Dok3,DOK3,0.4878047490057,1.07353183461116,0.142575229727373,0.292893725138298,GSE104036,Mouse
Zbtb11,ZBTB11,0.186145279228473,7.21565167135453,0.142743891963729,0.293205057396128,GSE104036,Mouse
Klb,KLB,0.653722263583768,-0.920266423692073,0.142884826546252,0.293459367478128,GSE104036,Mouse
Ly6c1,LY6C1,0.241660920374394,4.99014214598565,0.142931353048045,0.293519742866521,GSE104036,Mouse
Eif4e2,EIF4E2,0.182260605214019,5.2092650769113,0.143017451267994,0.293632523335982,GSE104036,Mouse
Gemin2,GEMIN2,0.313631361770819,2.04213834286707,0.14302054506928,0.293632523335982,GSE104036,Mouse
Vill,VILL,-0.302054624946255,2.19193464226077,0.143060203263683,0.293678756789649,GSE104036,Mouse
Ccdc103,CCDC103,0.415711461018449,1.81600642369333,0.143179262166331,0.293887956063737,GSE104036,Mouse
Gm15964,GM15964,0.633438800076721,-0.740209838037729,0.143235773466378,0.29395069998891,GSE104036,Mouse
1700023H06Rik,1700023H06RIK,0.395242064270818,1.57120202278914,0.143255112905895,0.29395069998891,GSE104036,Mouse
Tut1,TUT1,0.204262154010854,4.61840433920496,0.143261295337461,0.29395069998891,GSE104036,Mouse
Kat6b,KAT6B,-0.179333671884503,6.44019272992606,0.143306595545527,0.293956487913406,GSE104036,Mouse
Vps37c,VPS37C,0.260353819151331,3.460011622488,0.143309506517238,0.293956487913406,GSE104036,Mouse
Ift88os,IFT88OS,0.617609333241645,-0.209777875420168,0.143315582143483,0.293956487913406,GSE104036,Mouse
Rnf111,RNF111,0.194100894270168,5.58571591590332,0.143382651754915,0.294055372167265,GSE104036,Mouse
Rpl7l1,RPL7L1,0.206136756176964,4.95126713512158,0.143398114375819,0.294055372167265,GSE104036,Mouse
Sp2,SP2,0.303888702013177,2.19508556899338,0.143509604403233,0.294248782032955,GSE104036,Mouse
Tap2,TAP2,0.478083059483194,1.71237627961885,0.143637249147939,0.294475264913847,GSE104036,Mouse
Rpl18a,RPL18A,0.193489406723239,5.91726260025694,0.143677957120536,0.294523483103288,GSE104036,Mouse
Cxcl17,CXCL17,0.753711782577463,-1.26537020796508,0.14373860548853,0.294612560412196,GSE104036,Mouse
Hsdl1,HSDL1,-0.195985371579747,5.25926489638492,0.143800920668742,0.294664381735046,GSE104036,Mouse
Soga1,SOGA1,0.200854410405639,5.24470933616655,0.143809627396771,0.294664381735046,GSE104036,Mouse
Cxcr5,CXCR5,0.868304115779666,-1.53831565001455,0.143815478520583,0.294664381735046,GSE104036,Mouse
Sspo,SSPO,0.481966746058217,0.676578517402284,0.143916590493683,0.29483629580455,GSE104036,Mouse
Klhl12,KLHL12,-0.209289505602925,5.08094252915888,0.143950059274295,0.294869607371792,GSE104036,Mouse
Snx8,SNX8,0.254588418623188,3.55404778414891,0.143967661323478,0.294870413193616,GSE104036,Mouse
Psmb3,PSMB3,0.247124044489333,5.29903166262705,0.144000908269853,0.294884920266608,GSE104036,Mouse
Cdpf1,CDPF1,-0.369119362701206,2.30975383244357,0.144022537860924,0.294884920266608,GSE104036,Mouse
Odf3,ODF3,0.506968497873002,-0.256143145647168,0.14402637278735,0.294884920266608,GSE104036,Mouse
Mycl,MYCL,-0.343654055099039,3.53094838111726,0.144158140843986,0.295119443651337,GSE104036,Mouse
Edc3,EDC3,0.232442717298341,4.31644793443961,0.14425336760934,0.295261179644054,GSE104036,Mouse
Ctr9,CTR9,-0.187662533998852,5.48949803764378,0.144276971898782,0.295261179644054,GSE104036,Mouse
Amn,AMN,-0.40487935613069,2.42562583629947,0.144279069574536,0.295261179644054,GSE104036,Mouse
Evi5,EVI5,0.173846699296451,6.22885506776056,0.144296364027394,0.295261308527514,GSE104036,Mouse
Gm6776,GM6776,-0.333985365344294,2.0093941371244,0.144366781073409,0.295370124620043,GSE104036,Mouse
Chd4,CHD4,0.162935218268925,7.7042280556088,0.144444328232029,0.295493500985651,GSE104036,Mouse
AU040320,AU040320,-0.194764849201906,6.12700514017736,0.144487239914955,0.295546001664409,GSE104036,Mouse
Unc119b,UNC119B,0.224305114689598,4.66620225517593,0.144538920942861,0.29560191575747,GSE104036,Mouse
Plk3,PLK3,0.317208922854949,3.24924827295392,0.144549078035123,0.29560191575747,GSE104036,Mouse
Shank3,SHANK3,-0.193499620319917,6.71955353411761,0.144626178653015,0.295724292508283,GSE104036,Mouse
Has3,HAS3,0.327451809767451,2.43818651558861,0.144667225061684,0.295772927029228,GSE104036,Mouse
Pcca,PCCA,-0.236235877030886,4.29726570543262,0.144813100226549,0.296035847337379,GSE104036,Mouse
Tbx18,TBX18,0.592474072096975,1.22944075814527,0.14489936172263,0.296176853527051,GSE104036,Mouse
Cyb561a3,CYB561A3,-0.353900578821303,2.7692427361428,0.144976142414101,0.296277267692618,GSE104036,Mouse
Prdm6,PRDM6,0.830590086023365,-1.68925953401665,0.144996040369181,0.296277267692618,GSE104036,Mouse
Exosc2,EXOSC2,0.279278339713631,3.55326100508865,0.145011412809576,0.296277267692618,GSE104036,Mouse
Pir,PIR,0.44908300731172,1.52640099179664,0.145017650664604,0.296277267692618,GSE104036,Mouse
Efcab9,EFCAB9,0.551451482945404,-0.546866097648075,0.145053546440102,0.296315273992745,GSE104036,Mouse
Cks1b,CKS1B,0.578396860892999,-0.69468717138663,0.145074716229717,0.296323192585076,GSE104036,Mouse
Mbip,MBIP,0.275897189907046,3.48313681351077,0.145254672269772,0.296655400398397,GSE104036,Mouse
Krr1,KRR1,0.221616312131996,4.61987183441825,0.14529454156323,0.29667032163854,GSE104036,Mouse
Gm6781,GM6781,-0.518240538385213,0.360833476200869,0.145311068429127,0.29667032163854,GSE104036,Mouse
Ddx49,DDX49,0.254084550945234,3.66568610391528,0.145316823803954,0.29667032163854,GSE104036,Mouse
Gtf3a,GTF3A,-0.369469120797665,1.8279540580538,0.145362448557457,0.29667032163854,GSE104036,Mouse
Odf2l,ODF2L,0.293644353093915,2.44508365459424,0.145362864290101,0.29667032163854,GSE104036,Mouse
Chpt1,CHPT1,0.257180066731175,4.9884503234121,0.145365860547253,0.29667032163854,GSE104036,Mouse
Trpc7,TRPC7,-0.478100753689258,1.35119448614582,0.145399667348752,0.296703977613537,GSE104036,Mouse
Rpgrip1l,RPGRIP1L,-0.236952013189133,4.35544302129117,0.145660598448682,0.29720104244084,GSE104036,Mouse
Vps52,VPS52,-0.22162549264175,4.59112100086171,0.145717758637745,0.297266084077112,GSE104036,Mouse
Pigyl,PIGYL,-0.303780714725025,2.309917321729,0.14572717281866,0.297266084077112,GSE104036,Mouse
Lyrm1,LYRM1,-0.323292887764943,1.92173115918374,0.145773083150567,0.297324339933932,GSE104036,Mouse
Xab2,XAB2,0.241931978640312,4.84337008756673,0.145916741707385,0.297581929202101,GSE104036,Mouse
Plekha1,PLEKHA1,0.16416791859976,6.27354949553005,0.14609045752935,0.29790074851427,GSE104036,Mouse
Slc25a18,SLC25A18,-0.222717245746242,5.20728540938389,0.146181367152374,0.29805065756258,GSE104036,Mouse
Sag,SAG,0.429223158787284,1.2764160645181,0.146216853282756,0.298087540868533,GSE104036,Mouse
Ndst2,NDST2,0.237772736357311,3.77778205640696,0.1462581686399,0.298136297840195,GSE104036,Mouse
Zfp612,ZFP612,-0.221393098617969,3.97974613156088,0.14630727178199,0.298179814625031,GSE104036,Mouse
4930556N13Rik,4930556N13RIK,0.820702179243261,-1.10657191255803,0.146314320476642,0.298179814625031,GSE104036,Mouse
Clpp,CLPP,-0.204073751229117,4.16556059497154,0.146368412996862,0.298232742310228,GSE104036,Mouse
Hnrnph3,HNRNPH3,0.437768864314926,1.2911600792602,0.146380913639158,0.298232742310228,GSE104036,Mouse
Cpsf6,CPSF6,0.166293038352635,6.70302099777796,0.146392506307051,0.298232742310228,GSE104036,Mouse
Cdh24,CDH24,-0.342490372413801,1.71377366209047,0.146427420988861,0.298236567538403,GSE104036,Mouse
Psma3,PSMA3,0.19407694100965,6.05630355355427,0.146429194204878,0.298236567538403,GSE104036,Mouse
Shmt1,SHMT1,0.330477986249977,2.07910198419056,0.146455635634662,0.298251810240253,GSE104036,Mouse
Acer3,ACER3,0.194102749689376,4.75146066757442,0.146472567375743,0.298251810240253,GSE104036,Mouse
Wdr60,WDR60,0.24509066847951,3.49072211588466,0.146522260918495,0.298251810240253,GSE104036,Mouse
Caprin2,CAPRIN2,0.350877068597992,1.97138417220723,0.146523307411475,0.298251810240253,GSE104036,Mouse
Srl,SRL,-0.285751105151516,2.89050106926929,0.14652370811803,0.298251810240253,GSE104036,Mouse
Btaf1,BTAF1,0.20443360019305,6.71823073663442,0.14657231076976,0.298267758632592,GSE104036,Mouse
Gm10232,GM10232,0.726509353767529,-1.46011599848358,0.14659866952273,0.298267758632592,GSE104036,Mouse
Afap1l2,AFAP1L2,0.356487578727572,2.44606623850939,0.146629413751462,0.298267758632592,GSE104036,Mouse
Ppp2r5e,PPP2R5E,-0.17169398622403,6.020968532018,0.146635986776197,0.298267758632592,GSE104036,Mouse
Grp,GRP,-0.420505027724806,1.59793965658244,0.146646460076441,0.298267758632592,GSE104036,Mouse
Rnf13,RNF13,-0.213189590541657,6.08250589035072,0.146653174337032,0.298267758632592,GSE104036,Mouse
Mfsd8,MFSD8,-0.225709790914839,3.8638465935597,0.146653391682497,0.298267758632592,GSE104036,Mouse
Mplkip,MPLKIP,0.295932693572536,2.643258411681,0.146680825172805,0.298267790482066,GSE104036,Mouse
Hnrnpul2,HNRNPUL2,-0.188876856019184,6.75619767547198,0.146688221207608,0.298267790482066,GSE104036,Mouse
Clec14a,CLEC14A,0.397547114796812,1.72713258416517,0.146870518427389,0.298603029574432,GSE104036,Mouse
Atp5f1,ATP5F1,-0.190119402442326,7.0355532469448,0.147001540018366,0.298811043427016,GSE104036,Mouse
Gna12,GNA12,-0.181820736631635,5.38993235150334,0.14700770913859,0.298811043427016,GSE104036,Mouse
Rabif,RABIF,-0.220585221954706,3.98324112432694,0.147063153904644,0.298888286342791,GSE104036,Mouse
Pcdh15,PCDH15,0.255105939594382,4.91650631970524,0.147103654475081,0.298918407543562,GSE104036,Mouse
Gm1043,GM1043,-0.330642670803991,2.49707969580921,0.147134997371602,0.298918407543562,GSE104036,Mouse
Lars,LARS,0.180635062592115,5.84005863720418,0.147141213748859,0.298918407543562,GSE104036,Mouse
Gm13050,GM13050,-0.492145908494206,1.7508187902878,0.14714775416574,0.298918407543562,GSE104036,Mouse
Lmnb2,LMNB2,-0.229098281097096,3.93865611541167,0.147238570232511,0.299067437284741,GSE104036,Mouse
N4bp2l1,N4BP2L1,-0.241543548520795,3.536691144669,0.147511003707972,0.299571285866304,GSE104036,Mouse
Cox17,COX17,-0.226461670429376,3.93760823724083,0.147538900145582,0.299571285866304,GSE104036,Mouse
Gm6467,GM6467,0.468365508707644,-0.165524168074879,0.147539076826714,0.299571285866304,GSE104036,Mouse
Erg,ERG,0.570784657367398,1.15386930087385,0.147559172947863,0.299576591049956,GSE104036,Mouse
Sft2d1,SFT2D1,0.250349652567298,3.75769803871832,0.147694173637284,0.299784726375714,GSE104036,Mouse
Gm1698,GM1698,0.756255906247408,-1.66912183105974,0.147704119780736,0.299784726375714,GSE104036,Mouse
Cmtm8,CMTM8,-0.757810722508405,-1.31359196029031,0.147732170987366,0.299784726375714,GSE104036,Mouse
Dhx37,DHX37,0.213259607128429,3.89607841811019,0.147743872428076,0.299784726375714,GSE104036,Mouse
Naalad2,NAALAD2,0.406187272612423,0.661044281431467,0.147772077968778,0.299784726375714,GSE104036,Mouse
Plekhb1,PLEKHB1,-0.205728189782897,6.51813271025511,0.14777730251238,0.299784726375714,GSE104036,Mouse
Gm12123,GM12123,0.698671039863786,0.18774789761499,0.147784160122303,0.299784726375714,GSE104036,Mouse
Lgals1,LGALS1,0.534747222982888,2.99114053293711,0.147828901550661,0.299825831579341,GSE104036,Mouse
Mex3c,MEX3C,0.195587711118862,5.27883151029933,0.147839419376356,0.299825831579341,GSE104036,Mouse
Itgb1bp2,ITGB1BP2,0.45726062880256,0.299269869901,0.147917309742233,0.299925234669109,GSE104036,Mouse
Ifngr2,IFNGR2,-0.190943522544563,4.87087428403177,0.147923440804706,0.299925234669109,GSE104036,Mouse
Yif1a,YIF1A,0.287271422254957,3.52697490323044,0.147964298596457,0.299972581217498,GSE104036,Mouse
Dyrk1b,DYRK1B,-0.223863765863434,4.17026701250084,0.148144846934619,0.300276488177658,GSE104036,Mouse
Aldh7a1,ALDH7A1,-0.232499898308692,5.23974268225343,0.14814925188526,0.300276488177658,GSE104036,Mouse
Rdh13,RDH13,0.227293168384785,4.57829808228911,0.148340617406233,0.300628797073425,GSE104036,Mouse
Zfp462,ZFP462,0.173115346922379,5.53890961022205,0.148684239349206,0.301289550762612,GSE104036,Mouse
Rpl19,RPL19,0.173003780109844,7.23794646485324,0.148778712616808,0.301445340036538,GSE104036,Mouse
Alg3,ALG3,0.306362161836627,2.30307263871256,0.148821148442361,0.301495670200977,GSE104036,Mouse
Rpl38-ps2,RPL38-PS2,-0.392858351323705,3.45498421198835,0.148880468608986,0.301539897876853,GSE104036,Mouse
Sgol1,SGOL1,0.897275608675865,-1.60369567164053,0.148888396857491,0.301539897876853,GSE104036,Mouse
AV039307,AV039307,0.639237976089464,-0.363820793553505,0.148895773325711,0.301539897876853,GSE104036,Mouse
Sp100,SP100,0.532744188771271,0.526128767512719,0.149010495600632,0.301736568437348,GSE104036,Mouse
Tcea1,TCEA1,0.208879114462082,4.99237650931393,0.149145043447316,0.30195974716886,GSE104036,Mouse
Pygo1,PYGO1,-0.22693012401957,4.73438960167917,0.149169681548447,0.30195974716886,GSE104036,Mouse
Fam189a2,FAM189A2,0.32478028818365,2.75057707427746,0.149173578044027,0.30195974716886,GSE104036,Mouse
Stard5,STARD5,0.263387966229952,2.75301229608232,0.149294544642714,0.302168913589996,GSE104036,Mouse
Ctrl,CTRL,0.492641091064809,-0.261366273670661,0.149539593984294,0.30261638400663,GSE104036,Mouse
4933413J09Rik,4933413J09RIK,0.997988624752146,-1.11660220637409,0.1495509506722,0.30261638400663,GSE104036,Mouse
Wipf2,WIPF2,-0.211990753105748,6.05531110574469,0.149675071600104,0.302831780832186,GSE104036,Mouse
Rpusd4,RPUSD4,0.297469719995667,2.09935818375343,0.149786603822959,0.303021659563921,GSE104036,Mouse
Thumpd2,THUMPD2,0.349333426870996,2.09285358996047,0.149856410086217,0.303127090877974,GSE104036,Mouse
Fam180a,FAM180A,-0.548589136428439,-0.0834680023044024,0.149983920043091,0.303349205611232,GSE104036,Mouse
Gm13315,GM13315,0.647477743245941,0.163734628188282,0.150116471405844,0.303581463181769,GSE104036,Mouse
Abr,ABR,-0.218780592416329,8.98008336138278,0.150145339233438,0.303604010829001,GSE104036,Mouse
Sec16a,SEC16A,0.170540539660068,6.80997913745098,0.150208081484614,0.303695041444113,GSE104036,Mouse
4930502E09Rik,4930502E09RIK,0.724745517668172,-1.18131590856377,0.15022797579574,0.303699429596509,GSE104036,Mouse
Slc26a4,SLC26A4,0.366791077705189,1.75887231823709,0.150324339188224,0.303830856594221,GSE104036,Mouse
Zfyve28,ZFYVE28,0.175556223404908,5.74217346323516,0.150328450668562,0.303830856594221,GSE104036,Mouse
Ifit2,IFIT2,0.265326686495507,3.11194568098721,0.150544616694096,0.304231867797304,GSE104036,Mouse
Isoc1,ISOC1,-0.273619579797335,3.20289069648659,0.150631501254762,0.304348255369026,GSE104036,Mouse
Ociad2,OCIAD2,0.209863312527266,5.95588067730919,0.150637732931702,0.304348255369026,GSE104036,Mouse
F11r,F11R,0.544994292556604,2.12600034442618,0.150703033758833,0.304444291848339,GSE104036,Mouse
Lrrc71,LRRC71,0.467429848651768,0.723317341834653,0.150740967463786,0.304485026227983,GSE104036,Mouse
Gskip,GSKIP,-0.224678719549248,3.84938225369094,0.150765774899278,0.304499240087121,GSE104036,Mouse
Nrg3,NRG3,-0.181056799495782,5.95115497894378,0.150891339433899,0.304709063148193,GSE104036,Mouse
Gnaz,GNAZ,-0.229456651984802,6.11481822352464,0.15090522963966,0.304709063148193,GSE104036,Mouse
Dgat2,DGAT2,-0.276784511687596,5.78860560308791,0.150952217323258,0.304723280415134,GSE104036,Mouse
Nfia,NFIA,-0.20366320941632,5.17708189941672,0.150952960610522,0.304723280415134,GSE104036,Mouse
2610015P09Rik,2610015P09RIK,0.336045762145444,1.51257889655565,0.150965621677506,0.304723280415134,GSE104036,Mouse
Mfsd11,MFSD11,0.197260606145647,4.46094006014515,0.151022245275451,0.304801669351573,GSE104036,Mouse
Hmgb1,HMGB1,-0.210314483378773,5.64581882802945,0.151044974504409,0.30480482425038,GSE104036,Mouse
Gfm2,GFM2,0.21752094193639,4.8224164652689,0.151059385324437,0.30480482425038,GSE104036,Mouse
Tceb1,TCEB1,-0.208619928531831,4.56903662139388,0.151105151054349,0.304855807903301,GSE104036,Mouse
Msantd1,MSANTD1,0.403553925312163,1.15052138355852,0.151127739453011,0.304855807903301,GSE104036,Mouse
Gadd45gip1,GADD45GIP1,-0.293360471939418,2.58247779125149,0.151138026737003,0.304855807903301,GSE104036,Mouse
Diexf,DIEXF,0.211418314510692,3.9365310544533,0.151291581359524,0.305129619420368,GSE104036,Mouse
Slc2a4rg-ps,SLC2A4RG-PS,0.446427274429312,2.64899856033777,0.151328300880255,0.305130637413406,GSE104036,Mouse
Ints12,INTS12,0.266748384565427,2.92866433065957,0.151343373218976,0.305130637413406,GSE104036,Mouse
Cln8,CLN8,0.278557133420577,4.82720167003368,0.151345508455006,0.305130637413406,GSE104036,Mouse
Gm10419,GM10419,0.210662341466267,4.23956037936429,0.151475741583984,0.305357274357831,GSE104036,Mouse
Thg1l,THG1L,-0.315780841569843,2.10571445217486,0.151541514397255,0.305453928855073,GSE104036,Mouse
Polr2g,POLR2G,-0.206401729935474,4.95848316015818,0.151694314850842,0.305725956830061,GSE104036,Mouse
Ptpn4,PTPN4,-0.177166652091372,6.55130613871137,0.152018564514102,0.306343420316258,GSE104036,Mouse
Cdh10,CDH10,-0.270619400083663,5.59312769500673,0.152041212515608,0.306353031097712,GSE104036,Mouse
Cox5a,COX5A,-0.210928500243439,4.48130766429289,0.152165963553152,0.306568346323722,GSE104036,Mouse
Pafah1b1,PAFAH1B1,-0.207620004715314,8.99742368627863,0.152342426231686,0.30688778197507,GSE104036,Mouse
Slc46a1,SLC46A1,-0.295378393596297,2.91890617436057,0.152367351862597,0.306901913032278,GSE104036,Mouse
9030612E09Rik,9030612E09RIK,0.525240157562167,-0.027904292414885,0.152412344059167,0.306956454566739,GSE104036,Mouse
Tnfaip8l2,TNFAIP8L2,0.435098938615837,0.639564116351373,0.152496821175737,0.307090496044924,GSE104036,Mouse
