"pathway_name","source","target","prob","n_interactions"
"EDA","OLIGO","NB",0.0167330509005653,1
"OPIOID","VLMC","OLIGO",0.0167252130803895,1
"KIT","ASTRO","VLMC",0.0167239703357017,1
"CCL","NB","PER/Endo",0.0167235560986823,1
"PDGF","MG","EPEN",0.0167223001844988,1
"CD6","OPC","ASTRO",0.0167199745063072,1
"FLT3","Glutamatergic 7","Glutamatergic 8",0.0167193577395746,1
"ncWNT","Glutamatergic 10","Glutamatergic 8",0.0167132000679187,1
"TULP","OPC","GABAergic 2",0.0167058150679743,1
"L1CAM","Glutamatergic 7","NB",0.0167050770521769,1
"GRN","Glutamatergic 7","VLMC",0.0166997535434576,1
"CCL","Glutamatergic 10","EPEN",0.0166957385787661,1
"HGF","Glutamatergic 2","Glutamatergic 4",0.0166937660116079,1
"CEACAM","GABAergic 2","OLIGO",0.0166872438756046,1
"CEACAM","OLIGO","GABAergic 2",0.0166872438756046,1
"TAC","Glutamatergic 8","GABAergic 2",0.0166849814763958,1
"RBP4","GABAergic 2","Glutamatergic 7",0.0166834098782165,1
"PROS","NB","Glutamatergic 9",0.0166825884225932,1
"TGFb","Glutamatergic 10","GABAergic 3",0.0166799972619865,1
"CypA","GABAergic 5","GABAergic 1",0.0166765276305295,1
"CypA","GABAergic 2","Glutamatergic 8",0.0166699974274912,1
"GAS","OPC","GABAergic 4",0.0166678936723346,1
"Dopamine","ASTRO","GABAergic 1",0.0166673903947379,1
"VISFATIN","Glutamatergic 4","Glutamatergic 6",0.0166661057704127,1
"THY1","GABAergic 5","Glutamatergic 1",0.0166578628491103,1
"FN1","GABAergic 2","EPEN",0.0166545542915262,1
"PARs","Glutamatergic 1","VLMC",0.0166531357289665,1
"VISFATIN","Glutamatergic 8","Glutamatergic 8",0.0166528775983229,1
"GAS","Glutamatergic 10","NB",0.0166430096201221,1
"VISFATIN","Neuro 1","Glutamatergic 9",0.0166421422158402,1
"THY1","ASTRO","Glutamatergic 3",0.0166359919294698,1
"MPZ","GABAergic 1","Glutamatergic 3",0.0166307857264992,1
"MPZ","Glutamatergic 3","GABAergic 1",0.0166307857264992,1
"SEMA7","GABAergic 2","Neuro 1",0.016629008294987,1
"CSF","OLIGO","NB",0.016627750795099,1
"PSAP","GABAergic 6","Glutamatergic 7",0.0166247946151542,1
"ACTIVIN","Glutamatergic 8","VLMC",0.0166212548361276,1
"ACTIVIN","PER/Endo","Glutamatergic 5",0.016619888692599,1
"CD6","OPC","GABAergic 2",0.0166195613423837,1
"GRN","OLIGO","OPC",0.016616407786956,1
"CSF","GABAergic 3","OPC",0.0166124726781384,1
"CCL","EPEN","OLIGO",0.0166055839770108,1
"KIT","GABAergic 2","OLIGO",0.0165995628237886,1
"RESISTIN","GABAergic 1","Glutamatergic 7",0.0165989246879427,1
"IGF","Glutamatergic 9","GABAergic 3",0.0165935730070566,1
"Netrin","Glutamatergic 5","OLIGO",0.0165932264972281,1
"TGFb","Glutamatergic 10","Neuro 1",0.0165927237113093,1
"ncWNT","OLIGO","Glutamatergic 9",0.016588809991716,1
"PROS","Glutamatergic 4","Glutamatergic 5",0.0165873515217165,1
"CEACAM","Glutamatergic 3","Glutamatergic 6",0.0165870772999284,1
"CEACAM","Glutamatergic 6","Glutamatergic 3",0.0165870772999284,1
"CypA","OLIGO","GABAergic 1",0.0165864951089459,1
"EPO","VLMC","VLMC",0.0165811037092768,1
"GRN","ASTRO","OPC",0.0165803865778416,1
"ADGRA","OPC","Glutamatergic 1",0.0165794039259697,1
"FN1","GABAergic 3","Glutamatergic 7",0.0165781585866096,1
"JAM","GABAergic 2","GABAergic 2",0.0165723713076661,1
"CLDN","Glutamatergic 3","OPC",0.0165612672975643,1
"CLDN","OPC","Glutamatergic 3",0.0165612672975643,1
"CX3C","GABAergic 2","Glutamatergic 5",0.0165584458409251,1
"CD39","VLMC","Glutamatergic 3",0.0165539760965393,1
"CCL","GABAergic 2","PER/Endo",0.0165438708933913,1
"SEMA4","GABAergic 4","Glutamatergic 2",0.016538422758031,1
"CypA","Glutamatergic 2","GABAergic 1",0.0165347333677772,1
"TULP","VLMC","Glutamatergic 2",0.0165342489445586,1
"NOTCH","NB","Glutamatergic 7",0.0165243637080765,1
"Adenosine","Glutamatergic 10","Glutamatergic 2",0.0165234993342541,1
"SEMA5","PER/Endo","Glutamatergic 3",0.0165077862535172,1
"Ach","Neuro 1","PER/Endo",0.0165060264644543,1
"ADGRG","NB","VLMC",0.0165021492665417,1
"NTS","GABAergic 6","Glutamatergic 1",0.01650172108896,1
"CEACAM","Glutamatergic 4","Glutamatergic 6",0.0165012622758888,1
"CEACAM","Glutamatergic 6","Glutamatergic 4",0.0165012622758888,1
"NPY","GABAergic 2","OLIGO",0.0164993376487574,1
"VISFATIN","GABAergic 1","GABAergic 2",0.01649821225771,1
"EPO","Glutamatergic 1","Glutamatergic 2",0.0164977261935925,1
"PSAP","GABAergic 2","Glutamatergic 9",0.0164941459353026,1
"TGFb","Glutamatergic 5","Glutamatergic 3",0.0164938844909847,1
"CypA","NB","Neuro 1",0.0164904455503869,1
"Adrenaline","Glutamatergic 1","Glutamatergic 1",0.0164846970871723,1
"Noradrenaline","Glutamatergic 1","Glutamatergic 1",0.0164846970871723,1
"TULP","Glutamatergic 3","GABAergic 2",0.0164792563033573,1
"THY1","Neuro 1","Glutamatergic 1",0.0164756801399425,1
"TULP","Glutamatergic 2","Glutamatergic 7",0.0164740201618485,1
"CD39","Glutamatergic 7","Glutamatergic 2",0.0164701003551549,1
"DMP1","NB","PER/Endo",0.0164694261042343,1
"VISFATIN","ASTRO","Glutamatergic 5",0.0164687429878613,1
"PROS","OLIGO","Glutamatergic 2",0.016468287230736,1
"GDF","PER/Endo","Glutamatergic 6",0.0164676597400861,1
"VWF","OPC","OPC",0.0164661496344784,1
"Ach","Glutamatergic 10","OPC",0.0164592113122717,1
"THY1","PER/Endo","Glutamatergic 3",0.0164561766180048,1
"THY1","Glutamatergic 9","Glutamatergic 1",0.0164508962310682,1
"GAS","VLMC","NB",0.0164467492721924,1
"IL1","Glutamatergic 3","GABAergic 4",0.0164381545807514,1
"ADGRA","Neuro 1","Glutamatergic 5",0.01643552694429,1
"MIF","OPC","NB",0.016434800637396,1
"SEMA5","GABAergic 1","NB",0.0164345687779415,1
"AGRN","GABAergic 5","OLIGO",0.016433978013941,1
"OPIOID","GABAergic 3","VLMC",0.016427685384888,1
"EGF","GABAergic 6","Glutamatergic 1",0.0164213449797095,1
"CD86","MG","PER/Endo",0.0164195174893538,1
"SEMA7","Glutamatergic 8","GABAergic 5",0.0164181897136853,1
"THY1","Glutamatergic 7","GABAergic 3",0.0164147073247179,1
"IGF","Glutamatergic 9","Neuro 1",0.0164112992770341,1
"GRN","Glutamatergic 9","EPEN",0.0164012611817815,1
"GALECTIN","Glutamatergic 7","GABAergic 1",0.0163989654284525,1
"EPO","Glutamatergic 10","Glutamatergic 2",0.0163956063727742,1
"CypA","NB","OLIGO",0.0163866461118901,1
"GDF","PER/Endo","GABAergic 2",0.0163865314311711,1
"Adenosine","Glutamatergic 10","PER/Endo",0.0163814472052855,1
"FLT3","Glutamatergic 9","Neuro 1",0.0163805670313415,1
"ncWNT","ASTRO","ASTRO",0.0163797384389731,1
"THY1","MG","Glutamatergic 10",0.0163796928066394,1
"AGRN","GABAergic 3","NB",0.0163762170371964,1
"PECAM1","ASTRO","PER/Endo",0.0163747124757882,1
"PECAM1","PER/Endo","ASTRO",0.0163747124757882,1
"ENHO","OLIGO","GABAergic 5",0.0163711001611044,1
"DMP1","ASTRO","ASTRO",0.0163663267930725,1
"MPZ","GABAergic 2","Glutamatergic 2",0.0163649619807839,1
"MPZ","Glutamatergic 2","GABAergic 2",0.0163649619807839,1
"ADGRG","Glutamatergic 8","Glutamatergic 10",0.0163642806443565,1
"OPIOID","EPEN","Neuro 1",0.0163629736209378,1
"Netrin","Glutamatergic 8","GABAergic 5",0.0163592426842837,1
"CypA","Glutamatergic 7","Glutamatergic 5",0.0163572279972511,1
"VISFATIN","ASTRO","Glutamatergic 9",0.0163555765382131,1
"NTS","PER/Endo","Neuro 1",0.0163515626053909,1
"Adenosine","OPC","GABAergic 1",0.0163479733930782,1
"CXCL","EPEN","Glutamatergic 7",0.0163477099938796,1
"GRN","Neuro 1","GABAergic 3",0.0163431320662821,1
"IGF","Glutamatergic 9","GABAergic 2",0.0163427533818541,1
"CD39","Glutamatergic 7","PER/Endo",0.0163285072959337,1
"CD6","Glutamatergic 4","VLMC",0.0163235521661918,1
"CEACAM","GABAergic 4","Glutamatergic 5",0.0163220264503668,1
"CEACAM","Glutamatergic 5","GABAergic 4",0.0163220264503668,1
"CRH","GABAergic 4","Glutamatergic 5",0.0163144025615039,1
"CypA","MG","Glutamatergic 5",0.0163129710556933,1
"CCK","Glutamatergic 9","GABAergic 5",0.0163129308399218,1
"CCL","GABAergic 6","PER/Endo",0.0163096278589623,1
"SEMA5","Glutamatergic 2","Neuro 1",0.0163081912681925,1
"TULP","Glutamatergic 5","Glutamatergic 7",0.0163069955505824,1
"VIP","PER/Endo","Glutamatergic 8",0.016300409406533,1
"ADGRA","Glutamatergic 8","OPC",0.0162999275759619,1
"PDGF","GABAergic 1","NB",0.0162956369907457,1
"VISFATIN","Glutamatergic 4","GABAergic 1",0.0162921108153928,1
"AGRN","GABAergic 1","OLIGO",0.0162895350904765,1
"GAS","Glutamatergic 2","Glutamatergic 8",0.0162883909447444,1
"GDF","Glutamatergic 1","GABAergic 5",0.0162883040294065,1
"PSAP","Glutamatergic 6","GABAergic 2",0.0162852166998124,1
"IL1","GABAergic 5","VLMC",0.0162837279959729,1
"PROS","Glutamatergic 10","Glutamatergic 5",0.0162830613604757,1
"EGF","PER/Endo","Glutamatergic 8",0.0162789828309619,1
"Dopamine","Glutamatergic 7","GABAergic 1",0.0162774349755958,1
"CX3C","Glutamatergic 5","NB",0.0162773954392237,1
"CCL","GABAergic 2","GABAergic 5",0.0162765321842629,1
"SEMA7","MG","GABAergic 2",0.0162727009990248,1
"PSAP","GABAergic 1","Glutamatergic 9",0.016271620568095,1
"CD200","ASTRO","MG",0.0162694837990921,1
"Adenosine","Glutamatergic 10","OLIGO",0.016269101114959,1
"SEMA5","Glutamatergic 2","Glutamatergic 7",0.0162669192311229,1
"CCL","GABAergic 5","PER/Endo",0.0162666927169499,1
"VISFATIN","Glutamatergic 5","Glutamatergic 2",0.0162662399503418,1
"Adenosine","GABAergic 5","Glutamatergic 2",0.0162633619326007,1
"CD39","OPC","GABAergic 2",0.0162571474800919,1
"ncWNT","Glutamatergic 9","Glutamatergic 2",0.0162541364463215,1
"EPO","Glutamatergic 4","GABAergic 6",0.0162522811569823,1
"PSAP","Glutamatergic 1","GABAergic 2",0.0162497554877762,1
"THBS","Glutamatergic 8","GABAergic 2",0.0162459675102224,1
"RELN","GABAergic 3","GABAergic 1",0.0162424207177581,1
"PDGF","GABAergic 6","EPEN",0.0162421245613447,1
"CLDN","Glutamatergic 3","NB",0.0162419733200772,1
"CLDN","NB","Glutamatergic 3",0.0162419733200772,1
"VISFATIN","Neuro 1","NB",0.0162403638937901,1
"ACTIVIN","GABAergic 4","GABAergic 4",0.01624015792679,1
"EPO","Glutamatergic 5","GABAergic 6",0.016238280432291,1
"MIF","ASTRO","ASTRO",0.0162366376304662,1
"VISFATIN","GABAergic 1","GABAergic 6",0.0162358437817923,1
"GAP","Glutamatergic 8","PER/Endo",0.0162335820984186,1
"CypA","Glutamatergic 5","Glutamatergic 6",0.0162241767184024,1
"VEGF","NB","EPEN",0.0162239819645377,1
"GRN","Glutamatergic 2","Glutamatergic 2",0.0162195853670075,1
"CD46","Glutamatergic 2","GABAergic 1",0.0162171248184607,1
"CD39","Glutamatergic 7","OLIGO",0.0162165242743742,1
"GRN","Glutamatergic 9","VLMC",0.016212220201685,1
"CX3C","GABAergic 4","VLMC",0.0162076501620634,1
"SEMA5","Glutamatergic 2","PER/Endo",0.0162035660524826,1
"SELE","PER/Endo","Glutamatergic 7",0.0162011586716935,1
"MK","Glutamatergic 9","Glutamatergic 2",0.0161915262255252,1
"VEGF","Glutamatergic 9","EPEN",0.0161909678723398,1
"CX3C","MG","GABAergic 2",0.0161854025755151,1
"FLT3","OPC","Glutamatergic 8",0.0161798654092469,1
"TGFb","Glutamatergic 1","Glutamatergic 7",0.016179031257984,1
"EPO","Glutamatergic 8","Glutamatergic 9",0.0161739893231373,1
"EDA","NB","NB",0.0161647149358439,1
"IL1","MG","MG",0.0161630230570192,1
"CypA","ASTRO","Glutamatergic 5",0.0161607152425978,1
"VWF","ASTRO","OPC",0.0161605487341618,1
"PSAP","Glutamatergic 9","GABAergic 2",0.0161604130210123,1
"CX3C","EPEN","Glutamatergic 5",0.0161580274607195,1
"IL2","VLMC","MG",0.0161543282178086,1
"NTS","GABAergic 1","Glutamatergic 9",0.0161541758284169,1
"ncWNT","Glutamatergic 8","ASTRO",0.0161535035653771,1
"TGFb","Glutamatergic 1","Glutamatergic 9",0.0161501389410429,1
"PROS","GABAergic 1","OPC",0.0161496153414899,1
"CCL","MG","NB",0.0161431650570595,1
"ACTIVIN","Glutamatergic 6","PER/Endo",0.0161414420587279,1
"SEMA7","GABAergic 1","EPEN",0.0161364433117968,1
"HSPG","OPC","GABAergic 1",0.0161363143372054,1
"L1CAM","Glutamatergic 9","NB",0.0161353400640403,1
"PSAP","Glutamatergic 3","Glutamatergic 9",0.0161303812679404,1
"EDA","Glutamatergic 4","PER/Endo",0.0161289406255631,1
"GALECTIN","VLMC","GABAergic 4",0.0161276055568981,1
"NTS","GABAergic 2","NB",0.0161259552264125,1
"Adenosine","GABAergic 5","PER/Endo",0.0161235461986584,1
"PROS","NB","Glutamatergic 5",0.0161204645036537,1
"IGFBP","GABAergic 6","EPEN",0.0161182372330263,1
"PSAP","GABAergic 4","Glutamatergic 9",0.016113840998821,1
"Adrenaline","MG","Neuro 1",0.0161133399320396,1
"Noradrenaline","MG","Neuro 1",0.0161133399320396,1
"IL4","GABAergic 4","VLMC",0.0161058687857049,1
"NOTCH","Glutamatergic 8","Glutamatergic 7",0.0161055055586362,1
"KIT","Glutamatergic 2","Glutamatergic 10",0.0161031881917063,1
"KIT","NB","OLIGO",0.0160971386289804,1
"CD46","Glutamatergic 3","GABAergic 1",0.0160934778144427,1
"PDGF","VLMC","Glutamatergic 1",0.0160909019653643,1
"GRN","GABAergic 4","NB",0.0160906147941522,1
"VISFATIN","Glutamatergic 6","Glutamatergic 7",0.0160882162926516,1
"GRN","Glutamatergic 2","Glutamatergic 4",0.0160869179238767,1
"THY1","GABAergic 2","Glutamatergic 7",0.0160854629179237,1
"GAS","Glutamatergic 4","Glutamatergic 10",0.016084763735965,1
"CD46","GABAergic 4","MG",0.0160769761350291,1
"ADGRE","Glutamatergic 6","MG",0.0160755204439437,1
"OCLN","Glutamatergic 2","PER/Endo",0.0160726961522286,1
"OCLN","PER/Endo","Glutamatergic 2",0.0160726961522286,1
"L1CAM","MG","Neuro 1",0.0160698022265399,1
"VISFATIN","Glutamatergic 5","ASTRO",0.0160696113047813,1
"Adenosine","GABAergic 3","Glutamatergic 7",0.0160645291934858,1
"TAC","MG","Glutamatergic 9",0.0160589444973005,1
"MPZ","Glutamatergic 10","Glutamatergic 2",0.0160575794174691,1
"MPZ","Glutamatergic 2","Glutamatergic 10",0.0160575794174691,1
"ADGRG","OPC","Glutamatergic 3",0.0160555248220975,1
"CCL","Glutamatergic 8","OLIGO",0.0160554271808507,1
"CEACAM","GABAergic 4","Glutamatergic 9",0.0160497831742247,1
"CEACAM","Glutamatergic 9","GABAergic 4",0.0160497831742247,1
"THY1","Glutamatergic 7","GABAergic 2",0.0160484428958081,1
"VISFATIN","Glutamatergic 6","Glutamatergic 4",0.0160465868831064,1
"CCL","GABAergic 6","GABAergic 5",0.0160460743722194,1
"PSAP","GABAergic 5","GABAergic 2",0.0160367602626337,1
"ANGPT","Glutamatergic 6","ASTRO",0.0160346831502592,1
"ADGRA","Neuro 1","GABAergic 5",0.0160311440229153,1
"THY1","GABAergic 3","Glutamatergic 9",0.0160242145744618,1
"PTPRM","Glutamatergic 10","Glutamatergic 4",0.0160210648247808,1
"PTPRM","Glutamatergic 4","Glutamatergic 10",0.0160210648247808,1
"SEMA7","Glutamatergic 8","OLIGO",0.0160196808977726,1
"NTS","PER/Endo","GABAergic 2",0.016017389187882,1
"Adenosine","GABAergic 5","OLIGO",0.0160129688268965,1
"CD45","MG","OPC",0.0160109323306898,1
"CD39","GABAergic 4","GABAergic 5",0.0160104598161066,1
"NTS","GABAergic 1","GABAergic 4",0.0160069664021639,1
"Adrenaline","NB","VLMC",0.0160067338639262,1
"Noradrenaline","NB","VLMC",0.0160067338639262,1
"EDA","EPEN","OPC",0.0160055296871423,1
"CCL","GABAergic 5","GABAergic 5",0.016003833035515,1
"ApoA","OPC","MG",0.0159974360661079,1
"CCL","NB","Glutamatergic 9",0.0159912101001117,1
"L1CAM","MG","GABAergic 2",0.01598996039007,1
"CCL","Glutamatergic 6","PER/Endo",0.0159892342881422,1
"L1CAM","GABAergic 1","GABAergic 6",0.0159771466877359,1
"VCAM","GABAergic 5","OPC",0.0159747477931187,1
"NOTCH","Glutamatergic 2","Glutamatergic 7",0.0159666567762206,1
"IL1","Glutamatergic 3","Glutamatergic 6",0.0159660549910184,1
"CXCL","VLMC","Glutamatergic 9",0.0159614467809558,1
"VISFATIN","ASTRO","NB",0.0159607165488885,1
"CD6","Glutamatergic 2","Glutamatergic 9",0.0159599116001821,1
"ncWNT","NB","OLIGO",0.0159578977569924,1
"IL1","MG","GABAergic 1",0.0159462940046327,1
"ApoE","ASTRO","Glutamatergic 3",0.0159430128835959,1
"CSPG4","EPEN","GABAergic 1",0.015936779297306,1
"CSF","GABAergic 1","PER/Endo",0.015931717322575,1
"CX3C","PER/Endo","Glutamatergic 3",0.0159292030775418,1
"CSF","ASTRO","PER/Endo",0.015929068929068,1
"THY1","VLMC","GABAergic 3",0.0159263808403312,1
"Adenosine","Glutamatergic 10","ASTRO",0.0159243167032228,1
"RELN","GABAergic 6","VLMC",0.0159236844544155,1
"EGF","Glutamatergic 9","Glutamatergic 10",0.0159221994314624,1
"EGF","NB","Glutamatergic 7",0.0159215799981977,1
"MPZ","Glutamatergic 2","VLMC",0.0159212688506643,1
"MPZ","VLMC","Glutamatergic 2",0.0159212688506643,1
"Ach","PER/Endo","VLMC",0.0159195630891787,1
"ncWNT","GABAergic 5","Glutamatergic 9",0.0159190998231818,1
"KIT","Glutamatergic 6","GABAergic 6",0.015917100569136,1
"MK","Glutamatergic 9","Glutamatergic 6",0.0159158058347789,1
"ACTIVIN","Glutamatergic 6","GABAergic 6",0.0159157330799275,1
"CD39","EPEN","Glutamatergic 4",0.0159098591236707,1
"KIT","EPEN","Glutamatergic 3",0.0159085935850275,1
"GAP","GABAergic 4","ASTRO",0.0159068498063019,1
"ncWNT","OLIGO","GABAergic 1",0.0159017488879445,1
"VTN","Glutamatergic 7","GABAergic 5",0.015900346622679,1
"TGFb","Glutamatergic 5","GABAergic 2",0.0158983496218114,1
"EPO","GABAergic 2","GABAergic 1",0.0158943781575401,1
"CCL","GABAergic 1","PER/Endo",0.0158934952579221,1
"PECAM2","NB","MG",0.0158929399036848,1
"GAP","Glutamatergic 2","VLMC",0.0158927353412448,1
"THY1","OLIGO","Glutamatergic 9",0.0158909619895783,1
"KIT","VLMC","Glutamatergic 10",0.0158906908813219,1
"Dopamine","GABAergic 5","EPEN",0.0158891174284929,1
"CCL","OPC","EPEN",0.0158843105300842,1
"THY1","GABAergic 1","Glutamatergic 9",0.0158833767797203,1
"CD39","Glutamatergic 7","ASTRO",0.0158728541021356,1
"OPIOID","Neuro 1","GABAergic 6",0.0158726888509848,1
"ADGRA","GABAergic 5","OPC",0.0158718339289119,1
"VISFATIN","Glutamatergic 6","GABAergic 3",0.0158683349756872,1
"Ach","Glutamatergic 6","GABAergic 2",0.0158679618684878,1
"VISFATIN","GABAergic 1","Glutamatergic 10",0.0158676293976772,1
"HSPG","OPC","GABAergic 6",0.0158669139322346,1
"SPP1","Glutamatergic 4","Glutamatergic 9",0.0158645381211122,1
"ncWNT","Glutamatergic 4","GABAergic 6",0.0158579439553945,1
"TULP","Glutamatergic 6","Glutamatergic 7",0.0158546107191733,1
"TGFb","Glutamatergic 1","OPC",0.0158496539255706,1
"NTS","OLIGO","PER/Endo",0.0158484260710158,1
"ESAM","GABAergic 6","VLMC",0.0158418853357893,1
"ESAM","VLMC","GABAergic 6",0.0158418853357893,1
"CEACAM","EPEN","Glutamatergic 2",0.0158392255328848,1
"CD6","Glutamatergic 5","GABAergic 1",0.015834385267833,1
"ANGPTL","MG","OLIGO",0.0158297496342004,1
"KIT","GABAergic 1","Glutamatergic 7",0.0158277083046393,1
"RESISTIN","GABAergic 3","GABAergic 1",0.0158266169920607,1
"OPIOID","GABAergic 3","OLIGO",0.0158199812029076,1
"MPZ","GABAergic 3","Glutamatergic 5",0.0158190585698665,1
"MPZ","Glutamatergic 5","GABAergic 3",0.0158190585698665,1
"EPO","GABAergic 1","Glutamatergic 9",0.015814942564308,1
"MK","Glutamatergic 8","OLIGO",0.0158112055011882,1
"IL1","NB","GABAergic 2",0.0158094183832033,1
"CCK","VLMC","GABAergic 2",0.0158062990543755,1
"FLT3","Glutamatergic 5","Neuro 1",0.0158002626407894,1
"KIT","GABAergic 3","VLMC",0.0157863755189352,1
"GAS","GABAergic 5","OLIGO",0.0157849563990148,1
"CEACAM","GABAergic 4","Neuro 1",0.0157822665237742,1
"CEACAM","Neuro 1","GABAergic 4",0.0157822665237742,1
"VISFATIN","Glutamatergic 8","Glutamatergic 5",0.0157792470236941,1
"Ach","GABAergic 2","GABAergic 2",0.0157780981146461,1
"NTS","ASTRO","Glutamatergic 7",0.0157772018257369,1
"CX3C","Glutamatergic 9","Glutamatergic 5",0.0157753527493254,1
"COMPLEMENT","EPEN","ASTRO",0.0157719788263078,1
"GAP","Glutamatergic 1","OPC",0.0157707462548563,1
"ADGRG","OPC","Glutamatergic 1",0.0157684583122829,1
"NTS","GABAergic 5","EPEN",0.0157674906531643,1
"ncWNT","Glutamatergic 3","Glutamatergic 2",0.0157608792929225,1
"ENHO","ASTRO","OLIGO",0.0157593645252177,1
"OPIOID","GABAergic 2","GABAergic 6",0.0157574287850199,1
"GRN","Neuro 1","ASTRO",0.0157530699192864,1
"TGFb","Glutamatergic 10","Glutamatergic 8",0.0157527126171959,1
"MIF","EPEN","ASTRO",0.0157517756761825,1
"ADGRA","EPEN","Glutamatergic 3",0.0157387904264837,1
"VWF","MG","OPC",0.0157345531480186,1
"GAS","GABAergic 5","GABAergic 3",0.0157340328330747,1
"CCL","Glutamatergic 6","GABAergic 5",0.0157308581631055,1
"THY1","Glutamatergic 10","Neuro 1",0.0157305831857398,1
"EDN","GABAergic 4","ASTRO",0.0157269372038152,1
"THY1","Glutamatergic 6","Glutamatergic 1",0.0157207957700257,1
"MPZ","GABAergic 6","MG",0.0157184142473826,1
"MPZ","MG","GABAergic 6",0.0157184142473826,1
"CEACAM","EPEN","GABAergic 5",0.0157174782082989,1
"NTS","GABAergic 6","Glutamatergic 10",0.015714406319114,1
"GRN","GABAergic 1","PER/Endo",0.015714181333456,1
"HH","Glutamatergic 1","ASTRO",0.0157137088770534,1
"SEMA5","PER/Endo","MG",0.0157076824810298,1
"ncWNT","Glutamatergic 4","Glutamatergic 4",0.0157044838943394,1
"Adenosine","PER/Endo","VLMC",0.015704119141115,1
"MPZ","GABAergic 1","GABAergic 2",0.0157038263213625,1
"MPZ","GABAergic 2","GABAergic 1",0.0157038263213625,1
"CX3C","GABAergic 4","PER/Endo",0.0157028854815786,1
"SEMA4","VLMC","Glutamatergic 6",0.0157026181023636,1
"EDA","EPEN","GABAergic 3",0.0157008412934697,1
"CypA","Glutamatergic 6","Glutamatergic 5",0.0156936004573535,1
"CD39","NB","Neuro 1",0.0156925135979551,1
"OPIOID","Glutamatergic 8","GABAergic 3",0.0156853315485931,1
"IL2","VLMC","Glutamatergic 9",0.0156843511110383,1
"ADM","NB","MG",0.0156813422629872,1
"PECAM2","OPC","PER/Endo",0.0156745309192897,1
"Adenosine","GABAergic 5","ASTRO",0.0156736125220755,1
"VISFATIN","Glutamatergic 8","Glutamatergic 9",0.0156708185076192,1
"MIF","PER/Endo","GABAergic 3",0.0156528641400863,1
"ACTIVIN","PER/Endo","NB",0.0156523639710134,1
"RELN","Glutamatergic 9","Glutamatergic 3",0.0156490769154438,1
"CSF","GABAergic 1","OPC",0.0156490015880779,1
"IL1","Glutamatergic 10","OPC",0.0156476038264998,1
"CSF","ASTRO","OPC",0.0156464001915455,1
"CX3C","MG","Glutamatergic 2",0.0156439504544388,1
"MK","MG","OLIGO",0.0156417266528117,1
"VTN","Glutamatergic 7","EPEN",0.0156402910191147,1
"KIT","MG","OLIGO",0.0156379002699872,1
"CCL","GABAergic 1","GABAergic 5",0.015636666216329,1
"CX3C","Neuro 1","VLMC",0.0156274369375281,1
"ACTIVIN","Glutamatergic 1","GABAergic 5",0.0156237183491027,1
