rank,MOL_ID,molecule_name,SMILES,composite_score_adjusted,composite_score,NFE2L2,HMOX1,GPX4,TFRC,SLC7A11,ACSL4,FTH1,PTGS2,KEAP1
186,MOL013703,Axilogoside A,CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCCCCC,0.6069067160669345,0.6069067160669345,0.7500545978546143,0.601527750492096,0.5670861005783081,0.27738112211227417,0.31409335136413574,0.2611880898475647,0.29215696454048157,0.7597696781158447,0.728206217288971
187,MOL005922,Acanthoside B,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc(OC)c1O,0.6068498324651439,0.6068498324651439,0.748213529586792,0.6285999417304993,0.6151172518730164,0.2729814648628235,0.369555801153183,0.2808982729911804,0.312373548746109,0.7603176832199097,0.7224262952804565
188,MOL011597,Luteolin-4′-glucoside,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,0.6064078009076728,0.6064078009076728,0.7511324286460876,0.6326252222061157,0.578577995300293,0.27097952365875244,0.3452053368091583,0.2641693353652954,0.28685152530670166,0.758763313293457,0.7384859323501587
189,MOL011589,Ginkgolide M,C[C@@H]1C(=O)O[C@H]2C(O)C34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)C(O)C34[C@H](C(C)(C)C)[C@H]5O)[C@@H]12,0.6052061094959321,0.6052061094959321,0.7477363348007202,0.6320829391479492,0.6019731760025024,0.2784034013748169,0.3500448167324066,0.27008163928985596,0.29227474331855774,0.754179060459137,0.7317124009132385
190,MOL013965,Intercedenside E,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3CO[C@@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@H]7CC[C@]89C(=O)O[C@@](C)(/C=C\C=C(C)C)[C@@]8(O)[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)[C@H](O)[C@H]3O)OC[C@H]2O)O[C@H](CO)[C@H]1O,0.6043299951165988,0.6043299951165988,0.7485926151275635,0.6438977718353271,0.5939127206802368,0.28559356927871704,0.34275659918785095,0.2808610200881958,0.29650670289993286,0.7588883638381958,0.732813835144043
191,,Kihadalactone a,CC(=O)OC1CC2C(C)(C)OC(=O)CC(OC(C)=O)C2(C)C2CCC3(C)C(=CCC3c3ccoc3)C12C,0.604188621741597,0.604188621741597,0.7496652603149414,0.6186659336090088,0.5822329521179199,0.27729153633117676,0.3328472673892975,0.26168352365493774,0.2911664843559265,0.7596129775047302,0.7325786352157593
192,MOL008108,yadanziolide C_qt,OCC1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(O[C@@H]2OC[C@@H](O)C(O)[C@H]2O)C(O)[C@@H]1O,0.6038587580429625,0.6038587580429625,0.7467150092124939,0.6129635572433472,0.5416184067726135,0.26407986879348755,0.3371129631996155,0.26011601090431213,0.2869880795478821,0.7600899934768677,0.724640429019928
193,MOL012161,"2-Methoxybenzyl-2,6-dimethoxybenzoate",COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(O)c3O2)cc1,0.6038140555414283,0.6038140555414283,0.7474828958511353,0.6288315057754517,0.5693706274032593,0.2802031636238098,0.32574179768562317,0.26286518573760986,0.289394736289978,0.75907301902771,0.7312381267547607
194,MOL006554,Taraxerol,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,0.6038019820479114,0.6038019820479114,0.7503694891929626,0.5800295472145081,0.5225277543067932,0.2932431101799011,0.3209807574748993,0.25541847944259644,0.29638975858688354,0.7600823044776917,0.7418850660324097
195,MOL010131,mogroester,CC(C)CCC[C@@H](CO)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3C[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@]12C,0.6033953884398683,0.6033953884398683,0.7476379871368408,0.5966850519180298,0.5584814548492432,0.2793915271759033,0.3194184899330139,0.2648090124130249,0.2891925573348999,0.7596060633659363,0.7330493330955505
196,MOL013752,Cucumarioside A1-2_qt,C[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O[C@H]3[C@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)C[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)OC[C@H](O)[C@@H]3O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)O[C@@H](C)[C@@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.6033503873088387,0.6033503873088387,0.7503368258476257,0.5969290733337402,0.5849127173423767,0.27534642815589905,0.3263908326625824,0.26540327072143555,0.2808728814125061,0.7594128847122192,0.7339293956756592
197,MOL000604,Eupaformosanin,C=C1C(=O)OC2C=C(C)[C@H](OC(C)=O)C/C=C(/C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12,0.6030431069698631,0.6030431069698631,0.7469914555549622,0.6020200252532959,0.55915367603302,0.2649252414703369,0.31313356757164,0.2649264335632324,0.2892199754714966,0.7603887319564819,0.71677565574646
198,MOL011764,Lycopersene,CO[C@H]1C[C@@H](O[C@H]2CC[C@]3(C)C4=C(O)C(=O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)O[C@@H](C)[C@@H]1O,0.6025231768255845,0.6025231768255845,0.750860333442688,0.6142051219940186,0.5728431940078735,0.283579558134079,0.3183375597000122,0.26009804010391235,0.28517329692840576,0.7603462934494019,0.7328071594238281
199,MOL005190,eriodictyol,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0.6022761908425983,0.6022761908425983,0.7505507469177246,0.5947574377059937,0.5309277772903442,0.2787703275680542,0.31541895866394043,0.25770115852355957,0.2966647744178772,0.760323703289032,0.7348744869232178
200,MOL001558,sesamin,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,0.6022178331130772,0.6022178331130772,0.7494006752967834,0.6125170588493347,0.5590111017227173,0.271647572517395,0.32320505380630493,0.26472795009613037,0.291593074798584,0.759155809879303,0.7330479621887207
201,MOL000258,dehydrodiisoeugenol,CC(=O)Oc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,0.6013896297525656,0.6013896297525656,0.7513296604156494,0.5986109972000122,0.5597230792045593,0.2788013815879822,0.3221869170665741,0.26211291551589966,0.28938573598861694,0.7602101564407349,0.7367433905601501
202,MOL000471,aloe-emodin,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,0.6010997503404989,0.6010997503404989,0.7500083446502686,0.601253092288971,0.554722249507904,0.273557186126709,0.3249320983886719,0.25864893198013306,0.28581008315086365,0.7604720592498779,0.7317947149276733
203,MOL004575,astilbin,C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.6000524700680515,0.6000524700680515,0.7503491044044495,0.5957450270652771,0.5495245456695557,0.2720222473144531,0.31143149733543396,0.2665996551513672,0.282511830329895,0.7586945295333862,0.7314890623092651
204,MOL011183,"(E,6R)-6-[(3S,5R,7S,10S,13R,14R,17R)-3,7-dihydroxy-4,4,10,13,14-pentamethyl-11,15-dioxo-2,3,5,6,7,12,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methylhept-2-enoic acid",CC(=O)O[C@@H]1[C@@H](O)[C@H](C)O[C@@H](Oc2cc(O)c3c(c2)C(=O)c2cc(C)cc(O)c2C3=O)[C@@H]1OC(C)=O,0.5998006677566562,0.5998006677566562,0.7481873631477356,0.6395300030708313,0.6119550466537476,0.2860304117202759,0.3467855155467987,0.27550631761550903,0.2947629392147064,0.7600603103637695,0.7314966320991516
205,MOL011930,vitetrifolin d,C=CC(C)(O)CC[C@@]1(C)C2=C([C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1C)C(C)(C)CCC2,0.5995765851136089,0.5995765851136089,0.7506606578826904,0.5857759714126587,0.5244557857513428,0.27504539489746094,0.3090756833553314,0.26359349489212036,0.28349947929382324,0.7599903345108032,0.7336265444755554
206,MOL013118,Neoastilbin,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.5993303900820528,0.5993303900820528,0.7498724460601807,0.5899608731269836,0.5495752096176147,0.2817078232765198,0.3154202997684479,0.2587088644504547,0.28659218549728394,0.7603463530540466,0.7343700528144836
207,MOL002651,Dehydrotanshinone II A,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C=CCC2(C)C,0.5987731890050417,0.5987731890050417,0.7467328310012817,0.5911381244659424,0.5464270710945129,0.2694685459136963,0.33253926038742065,0.26363563537597656,0.2848760187625885,0.7594812512397766,0.7253604531288147
208,MOL004146,curculigosaponin C,C[C@H]1O[C@H](O[C@H]2CC3[C@]4(CC[C@]5(C)C([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]35C)C[C@@]43CCC(O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C23)[C@@H](O)[C@@H](O)[C@@H]1O,0.5983712029490382,0.5983712029490382,0.7488684058189392,0.6366742849349976,0.6089553236961365,0.27436545491218567,0.3540022075176239,0.27076271176338196,0.3037720024585724,0.7594761252403259,0.7346620559692383
209,MOL011726,senecioylplenolin,CC(C)=CC(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@]21C,0.597965713719651,0.597965713719651,0.7511304616928101,0.5551035404205322,0.5056053400039673,0.28443998098373413,0.29837334156036377,0.2605729103088379,0.29041850566864014,0.7599342465400696,0.7364753484725952
210,MOL003633,Oxynarcotine,CNCCc1cc2c(c(OC)c1CC(=O)c1ccc(OC)c(OC)c1C(=O)O)OCO2,0.5963639088400847,0.5963639088400847,0.7462005615234375,0.585503101348877,0.5716684460639954,0.26020097732543945,0.3793684244155884,0.28445136547088623,0.29579174518585205,0.7600189447402954,0.6991541385650635
211,MOL013705,Axilogoside B,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3CO[C@@H](O[C@H]4CC[C@]5(C)C6=CC[C@]78C(=O)O[C@@](C)(CCCC(C)C)[C@H]7C(=O)C[C@@]8(C)[C@@H]6CC[C@H]5C4(C)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]6O)[C@H]5O)[C@H](O)[C@H]4O)[C@H]3O)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H]1O,0.5960517769201346,0.5960517769201346,0.748403012752533,0.6168416738510132,0.570845365524292,0.28014856576919556,0.3261605501174927,0.26680228114128113,0.29232603311538696,0.7597355246543884,0.7267463207244873
212,MOL008482,"(2S,12bR)-methyl 2-((E)-1-oxobut-2-en-2-yl)-1,2,6,7,12,12b-hexahydroindolo[2,3-a]quinolizine-3-carboxylate",CC[C@@H](C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@](C)(O)[C@H](O)C2=CO1,0.5959475353039151,0.5959475353039151,0.7463933229446411,0.6229584217071533,0.5868252515792847,0.26661139726638794,0.35214054584503174,0.27097195386886597,0.2941175103187561,0.7602500915527344,0.7255041599273682
213,MOL000991,cinnamaldehyde,O=CC=Cc1ccccc1,0.5955100945695615,0.5955100945695615,0.7483611106872559,0.5929392576217651,0.5323971509933472,0.27553868293762207,0.30401504039764404,0.25535744428634644,0.2799227237701416,0.7587945461273193,0.731377363204956
214,MOL005344,ginsenoside rh2,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.5942094769459623,0.5942094769459623,0.7486397624015808,0.5936081409454346,0.5582348108291626,0.27357134222984314,0.3126790225505829,0.2559339702129364,0.2902514338493347,0.7602369785308838,0.7332683801651001
215,MOL010267,LYC,CC(=O)O[C@@H](CCC(C)C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](OC(C)=O)[C@@]4(O)C[C@@H](O)CC[C@]4(CO)[C@H]3CC[C@]12C,0.5941043484319216,0.5941043484319216,0.7493247389793396,0.5798661112785339,0.52375328540802,0.26492905616760254,0.30314797163009644,0.26090770959854126,0.27720004320144653,0.7597644329071045,0.7349082231521606
216,MOL006401,melianone,CC1(C)O[C@H]1[C@H]1C[C@@H]([C@@H]2CC[C@]3(C)C4=CC[C@H]5C(C)(C)C(=O)CC[C@]5(C)[C@H]4CC[C@@]23C)[C@H](O)O1,0.5924480003491693,0.5924480003491693,0.7505114674568176,0.6128057241439819,0.5587613582611084,0.28806203603744507,0.3199236989021301,0.2556280493736267,0.28498774766921997,0.7598077058792114,0.7304823994636536
217,MOL014008,Liouvillosides A3_qt,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](C)O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,0.5915980286632078,0.5915980286632078,0.7481774091720581,0.6127451658248901,0.5832774639129639,0.27261143922805786,0.34335994720458984,0.26639920473098755,0.28850823640823364,0.7596691846847534,0.7265276908874512
218,MOL004306,Zedoalactone B,CC1=C2C[C@@H]3[C@@](C)(O)CC[C@]3(O)[C@](C)(O)C=C2OC1=O,0.5912565926715088,0.5912565926715088,0.7489764094352722,0.6009076237678528,0.5357248783111572,0.2772873640060425,0.3079090714454651,0.2625216841697693,0.2852279543876648,0.7584583759307861,0.7365480661392212
219,MOL013998,Leucospilotaside A_qt,CC[C@@H](C(=O)N[C@@H](C)C(=O)O)C(=O)N[C@@H](CO)C(=O)OC[C@H]1O[C@@H](/N=C2\N[C@@H]3[C@H](O)CNC(=O)[C@H]3N2)[C@H](N(C)C(=O)CNC)[C@@H](O)[C@H]1OC(N)=O,0.5885178976246805,0.5885178976246805,0.7472130060195923,0.6186891198158264,0.5854980945587158,0.2814158499240875,0.3363415598869324,0.2685825228691101,0.29023852944374084,0.7601960897445679,0.72709721326828
220,MOL011856,Schkuhrin I,C=C1C(=O)O[C@H]2C=C(C)[C@@H](OC(C)=O)C/C=C(/C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12,0.5873258884942665,0.5873258884942665,0.7457364797592163,0.608108639717102,0.5768129825592041,0.28632479906082153,0.32419905066490173,0.2655477225780487,0.2913268506526947,0.7588843107223511,0.7193374037742615
221,MOL004291,Oxycurcumenol,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CC[C@@H](O)[C@@]3(C)C[C@H]12,0.5871368529152454,0.5871368529152454,0.7526262402534485,0.601377010345459,0.5352588891983032,0.2953852415084839,0.3128473162651062,0.2628338038921356,0.29146432876586914,0.7603883743286133,0.7400417923927307
222,MOL011718,Arnicolide D,C=C(C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@]21C,0.5865953544472013,0.5865953544472013,0.7512314319610596,0.5738438367843628,0.5088331699371338,0.2842678427696228,0.3032523989677429,0.2662748098373413,0.2846300005912781,0.7594203352928162,0.7372280955314636
223,MOL005107,ethoxychelerythrine,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(C(=O)O)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,0.5862771710475007,0.5862771710475007,0.7513343095779419,0.6276416182518005,0.5687469840049744,0.29006674885749817,0.3388357162475586,0.26935940980911255,0.3038889169692993,0.7597991824150085,0.7292296886444092
224,MOL007132,"(2R)-3-(3,4-dihydroxyphenyl)-2-[(Z)-3-(3,4-dihydroxyphenyl)acryloyl]oxy-propionic acid",O=C(/C=C\c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.5860634158141721,0.5860634158141721,0.7495392560958862,0.5797427296638489,0.5273711681365967,0.2638911008834839,0.3040066361427307,0.2610211968421936,0.27425551414489746,0.7606884837150574,0.732614278793335
225,MOL003673,Wighteone,CC(C)=CCc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,0.5858897241846447,0.5858897241846447,0.7525138854980469,0.6091490983963013,0.5513010025024414,0.2966667413711548,0.3199775218963623,0.2649763226509094,0.29764676094055176,0.7607021331787109,0.7410935163497925
226,,Candletoxin a,CCC(C)C(=O)OCC1(C)C2C3C=C(COC(C)=O)CC4(O)C(=O)C(C)=CC4C3(O)C(C)CC21OC(=O)Cc1ccccc1,0.5853501900505387,0.5853501900505387,0.7503060102462769,0.6125644445419312,0.5775178670883179,0.27120399475097656,0.3355068266391754,0.2659608721733093,0.300590842962265,0.7605512142181396,0.7252132296562195
227,MOL007930,hesperidin,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0.5848567644978195,0.5848567644978195,0.7487896680831909,0.6152446269989014,0.5948907136917114,0.2814022898674011,0.3446013629436493,0.2702450156211853,0.29547107219696045,0.7596079111099243,0.7221124768257141
228,MOL012433,Fastigilin B,CC(C)=CC(=O)O[C@H]1[C@H]2[C@H](OC(=O)[C@H]2C)[C@H](O)[C@@H](C)[C@@H]2C=CC(=O)[C@]21C,0.5844757262179379,0.5844757262179379,0.7496325373649597,0.5736745595932007,0.5159182548522949,0.2833540737628937,0.31242114305496216,0.26073703169822693,0.2782774567604065,0.7598316669464111,0.7364590167999268
229,MOL009104,glansreginin A,COc1cc(NC(=O)[C@@H]2[C@@H]3C=C[C@@]4(CN([C@H](C(=O)N[C@H]5CCCC[C@@H]5C)c5ccc(Cl)cc5)C(=O)[C@H]24)O3)cc(OC)c1,0.5837800629422072,0.5837800629422072,0.7473421692848206,0.6067920923233032,0.566436767578125,0.27645930647850037,0.3430207073688507,0.27105826139450073,0.27914857864379883,0.7600425481796265,0.725197434425354
230,,Hispidone,CC1(C)OCC(C2CCC3(C)C4=CCC5C(C)(C)C(=O)CCC5(C)C4CCC23C)CC(O)C1O,0.583643951631291,0.583643951631291,0.7500481605529785,0.6039232015609741,0.5551596283912659,0.2796763777732849,0.32765424251556396,0.26193249225616455,0.29249951243400574,0.760749876499176,0.7327638864517212
231,MOL008485,hirsutasideC,CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1,0.5832318557973954,0.5832318557973954,0.7444527745246887,0.6067436337471008,0.5548615455627441,0.27500393986701965,0.3352523744106293,0.26409274339675903,0.27869731187820435,0.7595298886299133,0.7222901582717896
232,MOL004386,Yinyanghuo E,CC1(C)C=Cc2cc(-c3cc(=O)c4c(O)cc(O)cc4o3)cc(O)c2O1,0.5831063356196194,0.5831063356196194,0.7523210048675537,0.637908935546875,0.5961904525756836,0.3049791157245636,0.335824579000473,0.26647454500198364,0.2972946763038635,0.7489237785339355,0.7451162338256836
233,MOL004059,khellol glucoside,COc1c2ccoc2cc2oc(CO[C@@H]3OC(CO)[C@@H](O)C(O)C3O)cc(=O)c12,0.5830289776450164,0.5830289776450164,0.7483482360839844,0.6253331899642944,0.5698199272155762,0.27642714977264404,0.3294072151184082,0.25824013352394104,0.29078441858291626,0.7603757381439209,0.7290734648704529
234,MOL005503,Cornudentanone,Cc1cc(C)c(C2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3O2)cc1C,0.5828050330856408,0.5828050330856408,0.7494816184043884,0.6000161170959473,0.5496991276741028,0.27032235264778137,0.3148233890533447,0.27146169543266296,0.28621596097946167,0.7599349617958069,0.7232306003570557
235,MOL011127,(+)-Methyl ganolucidate A,C/C(=C\CC[C@@](C)(O)[C@@H]1CC(=O)[C@]2(C)C3=C(C(=O)C[C@]12C)[C@]1(C)CC[C@@H](O)C(C)(C)[C@H]1CC3=O)C(=O)O,0.5820826863856653,0.5820826863856653,0.74977707862854,0.5730795860290527,0.5189403295516968,0.2696297764778137,0.3121323883533478,0.2559709846973419,0.2830706238746643,0.7596257328987122,0.7300075888633728
236,MOL001820,"(E)-3-(3,5-dimethoxy-4-hydroxyb-enzylidene)-2-indolinone",C[C@]12CC[C@@H](N=[N+]=[N-])C[C@@H]1CC[C@H]1[C@H]3CC=C[C@@]3(C)CC[C@@H]12,0.5819388859817557,0.5819388859817557,0.7499568462371826,0.5441021919250488,0.4727799594402313,0.27751827239990234,0.2971290946006775,0.2551806569099426,0.2727994918823242,0.7605074644088745,0.7299703359603882
237,MOL001756,quindoline,c1ccc2nc3c(cc2c1)[nH]c1ccccc13,0.5817148292650764,0.5817148292650764,0.7501583099365234,0.5916571617126465,0.5249600410461426,0.27789878845214844,0.31164461374282837,0.26065075397491455,0.27470868825912476,0.7604708075523376,0.728436291217804
238,MOL000856,alisol C monoacetate,CC(=O)O[C@@H](C[C@@H](C)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1=O)[C@H]1OC1(C)C,0.5816564293145441,0.5816564293145441,0.7495194673538208,0.58463454246521,0.5374148488044739,0.2846550941467285,0.31457895040512085,0.2631341218948364,0.27900153398513794,0.760233461856842,0.7320480942726135
239,MOL014240,SCG-1_qt,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]12)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)OC[C@@H]1OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@H]([C@H]1OC2=O)[C@H]1OC(=O)c2c-4c(O)c(O)c(O)c2[C@H]1O,0.580729694282195,0.580729694282195,0.7508477568626404,0.5679751634597778,0.5084627270698547,0.2821722626686096,0.3037846088409424,0.26180925965309143,0.2799992561340332,0.7594310641288757,0.7323344349861145
240,MOL004635,saikosaponin a,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0.5806266422746963,0.5806266422746963,0.7483585476875305,0.6042395830154419,0.5522866249084473,0.2673903703689575,0.31885892152786255,0.26193636655807495,0.2808799743652344,0.7593289613723755,0.7316100597381592
241,MOL011168,"ergosta-7,9(11),22-trien-3β,5α,6α-triol",CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CCC3=C4CC[C@H]([C@H](C)CC[C@@H](C)C(C)C)[C@@]4(C)CC[C@@H]32)C1,0.5793839020918996,0.5793839020918996,0.7490717172622681,0.5576964616775513,0.5071648359298706,0.27788615226745605,0.300906240940094,0.25837481021881104,0.27215713262557983,0.7599593997001648,0.7296009063720703
242,,Diop,CC1(C)OC(CP(c2ccccc2)c2ccccc2)C(CP(c2ccccc2)c2ccccc2)O1,0.5791267964731069,0.5791267964731069,0.7476925849914551,0.613768458366394,0.5620947480201721,0.26526403427124023,0.3272978365421295,0.26325124502182007,0.28245362639427185,0.7599014043807983,0.7236757278442383
243,MOL011072,Quinicine,COC[C@H](C)OC(=O)Cn1c2ccccc2c2cc(C=O)ccc21,0.578198037561834,0.578198037561834,0.7498810887336731,0.5775327682495117,0.511509895324707,0.27689701318740845,0.3121737241744995,0.2565021812915802,0.27672824263572693,0.7605738639831543,0.728447675704956
244,MOL004567,isoengelitin,COc1ccc(CCNC(=O)c2sc3nc(-c4ccc(OC)cc4)ccc3c2N)cc1,0.5775873655192215,0.5775873655192215,0.7516109347343445,0.5906398892402649,0.5377438068389893,0.2825959324836731,0.3073405623435974,0.26129060983657837,0.2788013219833374,0.7603200674057007,0.734557032585144
245,MOL002666,Chelerythrine,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,0.5774692811830545,0.5774692811830545,0.7492393851280212,0.6329213380813599,0.6157131791114807,0.2740461230278015,0.4059714078903198,0.28445184230804443,0.31618547439575195,0.7604301571846008,0.7266565561294556
246,MOL003578,Cycloartenol,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CCC4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,0.5774526167652201,0.5774526167652201,0.7503941059112549,0.5683779716491699,0.5035732388496399,0.27512288093566895,0.30374497175216675,0.2598896026611328,0.27457356452941895,0.7603793740272522,0.7365050315856934
247,MOL003656,Lupiwighteone,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,0.5766542865829476,0.5766542865829476,0.7494020462036133,0.5874937176704407,0.526443600654602,0.2888248562812805,0.3152974545955658,0.2613084316253662,0.2922084331512451,0.759755551815033,0.7375949621200562
248,MOL008109,yadanziolide D,CCN(CC)CCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC)cc21,0.5756890454320336,0.5756890454320336,0.7520637512207031,0.5904732346534729,0.543684720993042,0.28263214230537415,0.3105026185512543,0.2554098069667816,0.28864288330078125,0.7602695822715759,0.7338325381278992
249,MOL011722,arnicolide C,CC(C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@]21C,0.5756063347628878,0.5756063347628878,0.751763641834259,0.5646488666534424,0.49668610095977783,0.29221972823143005,0.3051108717918396,0.2658943235874176,0.28146448731422424,0.7599447965621948,0.7401835322380066
250,MOL000491,Augelicin,C=C(C(=O)OC)[C@@H]1[C@H](O)[C@@H]2[C@H](C=O)CC[C@H](O)[C@@]2(C)C[C@@H]1OC(=O)C(=C)[C@H](O)CO,0.5746181150209824,0.5746181150209824,0.7485716342926025,0.5706895589828491,0.502783477306366,0.26526886224746704,0.2958713173866272,0.25349748134613037,0.2769692540168762,0.7603363990783691,0.7302526235580444
251,MOL000358,beta-sitosterol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0.5739391875850635,0.42219836987132603,0.7487690448760986,0.4458048939704895,0.36908641099929806,0.4152947425842285,0.27617107629776,0.3767079305648804,0.2826017141342163,0.7275341761112213,0.7235661149024963
