"sample_id","ferroptosis_score","analysis_id","Brain.region","Age","Gender"
"LA_F7_CT",0.241011626662903,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F7_CT",0.241011626662903,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F7_CT",0.241011626662903,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F7_CT",0.241011626662903,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F7_HC",-0.3363868293316,"AN002675","Hippocampus","59 weeks","Female"
"LA_F7_HC",-0.3363868293316,"AN002676","Hippocampus","59 weeks","Female"
"LA_F7_HC",-0.3363868293316,"AN002677","Hippocampus","59 weeks","Female"
"LA_F7_HC",-0.3363868293316,"AN002678","Hippocampus","59 weeks","Female"
"LA_F7_HC",-0.3363868293316,"AN002679","Hippocampus","59 weeks","Female"
"LA_F7_HT",-0.160639791617784,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F7_HT",-0.160639791617784,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F7_HT",-0.160639791617784,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F7_HT",-0.160639791617784,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F7_HT",-0.160639791617784,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F7_MB",0.255463660072053,"AN002675","Midbrain","59 weeks","Female"
"LA_F7_MB",0.255463660072053,"AN002676","Midbrain","59 weeks","Female"
"LA_F7_MB",0.255463660072053,"AN002677","Midbrain","59 weeks","Female"
"LA_F7_MB",0.255463660072053,"AN002678","Midbrain","59 weeks","Female"
"LA_F7_MB",0.255463660072053,"AN002679","Midbrain","59 weeks","Female"
"LA_F7_MD",0.0861683278582463,"AN002675","Medulla","59 weeks","Female"
"LA_F7_MD",0.0861683278582463,"AN002676","Medulla","59 weeks","Female"
"LA_F7_MD",0.0861683278582463,"AN002677","Medulla","59 weeks","Female"
"LA_F7_MD",0.0861683278582463,"AN002678","Medulla","59 weeks","Female"
"LA_F7_MD",0.0861683278582463,"AN002679","Medulla","59 weeks","Female"
"LA_F7_OB",0.335779204588061,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F7_OB",0.335779204588061,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F7_OB",0.335779204588061,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F7_OB",0.335779204588061,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F7_OB",0.335779204588061,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F7_PON",-0.289871944784116,"AN002675","Pons","59 weeks","Female"
"LA_F7_PON",-0.289871944784116,"AN002676","Pons","59 weeks","Female"
"LA_F7_PON",-0.289871944784116,"AN002677","Pons","59 weeks","Female"
"LA_F7_PON",-0.289871944784116,"AN002678","Pons","59 weeks","Female"
"LA_F7_PON",-0.289871944784116,"AN002679","Pons","59 weeks","Female"
"LA_F7_TL",-0.0453167930963428,"AN002675","Thalamus","59 weeks","Female"
"LA_F7_TL",-0.0453167930963428,"AN002676","Thalamus","59 weeks","Female"
"LA_F7_TL",-0.0453167930963428,"AN002677","Thalamus","59 weeks","Female"
"LA_F7_TL",-0.0453167930963428,"AN002678","Thalamus","59 weeks","Female"
"LA_F7_TL",-0.0453167930963428,"AN002679","Thalamus","59 weeks","Female"
"LA_F8_BG",-0.229166201839516,"AN002675","Basal ganglia","59 weeks","Female"
"LA_F8_BG",-0.229166201839516,"AN002676","Basal ganglia","59 weeks","Female"
"LA_F8_BG",-0.229166201839516,"AN002677","Basal ganglia","59 weeks","Female"
"LA_F8_BG",-0.229166201839516,"AN002678","Basal ganglia","59 weeks","Female"
"LA_F8_BG",-0.229166201839516,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F8_CB",0.0137569548387575,"AN002675","Cerebellum","59 weeks","Female"
"LA_F8_CB",0.0137569548387575,"AN002676","Cerebellum","59 weeks","Female"
"LA_F8_CB",0.0137569548387575,"AN002677","Cerebellum","59 weeks","Female"
"LA_F8_CB",0.0137569548387575,"AN002678","Cerebellum","59 weeks","Female"
"LA_F8_CB",0.0137569548387575,"AN002679","Cerebellum","59 weeks","Female"
"LA_F8_CT",-0.103574224897472,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F8_CT",-0.103574224897472,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F8_CT",-0.103574224897472,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F8_CT",-0.103574224897472,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F8_CT",-0.103574224897472,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F8_HC",-0.291449983700148,"AN002675","Hippocampus","59 weeks","Female"
"LA_F8_HC",-0.291449983700148,"AN002676","Hippocampus","59 weeks","Female"
"LA_F8_HC",-0.291449983700148,"AN002677","Hippocampus","59 weeks","Female"
"LA_F8_HC",-0.291449983700148,"AN002678","Hippocampus","59 weeks","Female"
"LA_F8_HC",-0.291449983700148,"AN002679","Hippocampus","59 weeks","Female"
"LA_F8_HT",-0.103343438787846,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F8_HT",-0.103343438787846,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F8_HT",-0.103343438787846,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F8_HT",-0.103343438787846,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F8_HT",-0.103343438787846,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F8_MB",-0.289193674094566,"AN002675","Midbrain","59 weeks","Female"
"LA_F8_MB",-0.289193674094566,"AN002676","Midbrain","59 weeks","Female"
"LA_F8_MB",-0.289193674094566,"AN002677","Midbrain","59 weeks","Female"
"LA_F8_MB",-0.289193674094566,"AN002678","Midbrain","59 weeks","Female"
"LA_F8_MB",-0.289193674094566,"AN002679","Midbrain","59 weeks","Female"
"LA_F8_MD",-0.316362760471907,"AN002675","Medulla","59 weeks","Female"
"LA_F8_MD",-0.316362760471907,"AN002676","Medulla","59 weeks","Female"
"LA_F8_MD",-0.316362760471907,"AN002677","Medulla","59 weeks","Female"
"LA_F8_MD",-0.316362760471907,"AN002678","Medulla","59 weeks","Female"
"LA_F8_MD",-0.316362760471907,"AN002679","Medulla","59 weeks","Female"
"LA_F8_OB",0.257675817067049,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F8_OB",0.257675817067049,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F8_OB",0.257675817067049,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F8_OB",0.257675817067049,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F8_OB",0.257675817067049,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F8_PON",-0.117631638849431,"AN002675","Pons","59 weeks","Female"
"LA_F8_PON",-0.117631638849431,"AN002676","Pons","59 weeks","Female"
"LA_F8_PON",-0.117631638849431,"AN002677","Pons","59 weeks","Female"
"LA_F8_PON",-0.117631638849431,"AN002678","Pons","59 weeks","Female"
"LA_F8_PON",-0.117631638849431,"AN002679","Pons","59 weeks","Female"
"LA_F8_TL",-0.419805948855199,"AN002675","Thalamus","59 weeks","Female"
"LA_F8_TL",-0.419805948855199,"AN002676","Thalamus","59 weeks","Female"
"LA_F8_TL",-0.419805948855199,"AN002677","Thalamus","59 weeks","Female"
"LA_F8_TL",-0.419805948855199,"AN002678","Thalamus","59 weeks","Female"
"LA_F8_TL",-0.419805948855199,"AN002679","Thalamus","59 weeks","Female"
"LA_M1_BG",-0.273179625342705,"AN002675","Basal ganglia","59 weeks","Male"
"LA_M1_BG",-0.273179625342705,"AN002676","Basal ganglia","59 weeks","Male"
"LA_M1_BG",-0.273179625342705,"AN002677","Basal ganglia","59 weeks","Male"
"LA_M1_BG",-0.273179625342705,"AN002678","Basal ganglia","59 weeks","Male"
"LA_M1_BG",-0.273179625342705,"AN002679","Basal ganglia","59 weeks","Male"
"LA_M1_CB",0.0639592309137794,"AN002675","Cerebellum","59 weeks","Male"
"LA_M1_CB",0.0639592309137794,"AN002676","Cerebellum","59 weeks","Male"
"LA_M1_CB",0.0639592309137794,"AN002677","Cerebellum","59 weeks","Male"
"LA_M1_CB",0.0639592309137794,"AN002678","Cerebellum","59 weeks","Male"
"LA_M1_CB",0.0639592309137794,"AN002679","Cerebellum","59 weeks","Male"
"LA_M1_CT",-0.00356914539778262,"AN002675","Cerebral cortex","59 weeks","Male"
"LA_M1_CT",-0.00356914539778262,"AN002676","Cerebral cortex","59 weeks","Male"
"LA_M1_CT",-0.00356914539778262,"AN002677","Cerebral cortex","59 weeks","Male"
"LA_M1_CT",-0.00356914539778262,"AN002678","Cerebral cortex","59 weeks","Male"
"LA_M1_CT",-0.00356914539778262,"AN002679","Cerebral cortex","59 weeks","Male"
"LA_M1_HC",-0.510300341072409,"AN002675","Hippocampus","59 weeks","Male"
"LA_M1_HC",-0.510300341072409,"AN002676","Hippocampus","59 weeks","Male"
"LA_M1_HC",-0.510300341072409,"AN002677","Hippocampus","59 weeks","Male"
"LA_M1_HC",-0.510300341072409,"AN002678","Hippocampus","59 weeks","Male"
"LA_M1_HC",-0.510300341072409,"AN002679","Hippocampus","59 weeks","Male"
"LA_M1_HT",-0.410263890608049,"AN002675","Hypothalamus","59 weeks","Male"
"LA_M1_HT",-0.410263890608049,"AN002676","Hypothalamus","59 weeks","Male"
"LA_M1_HT",-0.410263890608049,"AN002677","Hypothalamus","59 weeks","Male"
"LA_M1_HT",-0.410263890608049,"AN002678","Hypothalamus","59 weeks","Male"
"LA_M1_HT",-0.410263890608049,"AN002679","Hypothalamus","59 weeks","Male"
"LA_M1_MB",-0.103987035379332,"AN002675","Midbrain","59 weeks","Male"
"LA_M1_MB",-0.103987035379332,"AN002676","Midbrain","59 weeks","Male"
"LA_M1_MB",-0.103987035379332,"AN002677","Midbrain","59 weeks","Male"
"LA_M1_MB",-0.103987035379332,"AN002678","Midbrain","59 weeks","Male"
"LA_M1_MB",-0.103987035379332,"AN002679","Midbrain","59 weeks","Male"
"LA_M1_MD",-0.0778724825532461,"AN002675","Medulla","59 weeks","Male"
"LA_M1_MD",-0.0778724825532461,"AN002676","Medulla","59 weeks","Male"
"LA_M1_MD",-0.0778724825532461,"AN002677","Medulla","59 weeks","Male"
"LA_M1_MD",-0.0778724825532461,"AN002678","Medulla","59 weeks","Male"
"LA_M1_MD",-0.0778724825532461,"AN002679","Medulla","59 weeks","Male"
"LA_M1_OB",-0.118032431702346,"AN002675","Olfactory bulb","59 weeks","Male"
"LA_M1_OB",-0.118032431702346,"AN002676","Olfactory bulb","59 weeks","Male"
"LA_M1_OB",-0.118032431702346,"AN002677","Olfactory bulb","59 weeks","Male"
"LA_M1_OB",-0.118032431702346,"AN002678","Olfactory bulb","59 weeks","Male"
"LA_M1_OB",-0.118032431702346,"AN002679","Olfactory bulb","59 weeks","Male"
"LA_M1_PON",-0.623306138540126,"AN002675","Pons","59 weeks","Male"
"LA_M1_PON",-0.623306138540126,"AN002676","Pons","59 weeks","Male"
"LA_M1_PON",-0.623306138540126,"AN002677","Pons","59 weeks","Male"
"LA_M1_PON",-0.623306138540126,"AN002678","Pons","59 weeks","Male"
"LA_M1_PON",-0.623306138540126,"AN002679","Pons","59 weeks","Male"
"LA_M1_TL",0.0943728031200898,"AN002675","Thalamus","59 weeks","Male"
"LA_M1_TL",0.0943728031200898,"AN002676","Thalamus","59 weeks","Male"
"LA_M1_TL",0.0943728031200898,"AN002677","Thalamus","59 weeks","Male"
"LA_M1_TL",0.0943728031200898,"AN002678","Thalamus","59 weeks","Male"
"LA_M1_TL",0.0943728031200898,"AN002679","Thalamus","59 weeks","Male"
"LA_M2_BG",0.037705373553859,"AN002675","Basal ganglia","59 weeks","Male"
"LA_M2_BG",0.037705373553859,"AN002676","Basal ganglia","59 weeks","Male"
"LA_M2_BG",0.037705373553859,"AN002677","Basal ganglia","59 weeks","Male"
"LA_M2_BG",0.037705373553859,"AN002678","Basal ganglia","59 weeks","Male"
"LA_M2_BG",0.037705373553859,"AN002679","Basal ganglia","59 weeks","Male"
"LA_M2_CB",-0.292466616375117,"AN002675","Cerebellum","59 weeks","Male"
"LA_M2_CB",-0.292466616375117,"AN002676","Cerebellum","59 weeks","Male"
"LA_M2_CB",-0.292466616375117,"AN002677","Cerebellum","59 weeks","Male"
"LA_M2_CB",-0.292466616375117,"AN002678","Cerebellum","59 weeks","Male"
"LA_M2_CB",-0.292466616375117,"AN002679","Cerebellum","59 weeks","Male"
"LA_M2_CT",0.0236539944730869,"AN002675","Cerebral cortex","59 weeks","Male"
"LA_M2_CT",0.0236539944730869,"AN002676","Cerebral cortex","59 weeks","Male"
"LA_M2_CT",0.0236539944730869,"AN002677","Cerebral cortex","59 weeks","Male"
"LA_M2_CT",0.0236539944730869,"AN002678","Cerebral cortex","59 weeks","Male"
"LA_M2_CT",0.0236539944730869,"AN002679","Cerebral cortex","59 weeks","Male"
"LA_M2_HC",0.0763272322213134,"AN002675","Hippocampus","59 weeks","Male"
"LA_M2_HC",0.0763272322213134,"AN002676","Hippocampus","59 weeks","Male"
"LA_M2_HC",0.0763272322213134,"AN002677","Hippocampus","59 weeks","Male"
"LA_M2_HC",0.0763272322213134,"AN002678","Hippocampus","59 weeks","Male"
"LA_M2_HC",0.0763272322213134,"AN002679","Hippocampus","59 weeks","Male"
"LA_M2_HT",-0.120303450930681,"AN002675","Hypothalamus","59 weeks","Male"
"LA_M2_HT",-0.120303450930681,"AN002676","Hypothalamus","59 weeks","Male"
"LA_M2_HT",-0.120303450930681,"AN002677","Hypothalamus","59 weeks","Male"
"LA_M2_HT",-0.120303450930681,"AN002678","Hypothalamus","59 weeks","Male"
"LA_M2_HT",-0.120303450930681,"AN002679","Hypothalamus","59 weeks","Male"
"LA_M2_MB",0.0386880886665519,"AN002675","Midbrain","59 weeks","Male"
"LA_M2_MB",0.0386880886665519,"AN002676","Midbrain","59 weeks","Male"
"LA_M2_MB",0.0386880886665519,"AN002677","Midbrain","59 weeks","Male"
"LA_M2_MB",0.0386880886665519,"AN002678","Midbrain","59 weeks","Male"
"LA_M2_MB",0.0386880886665519,"AN002679","Midbrain","59 weeks","Male"
"LA_M2_MD",-0.309531204035482,"AN002675","Medulla","59 weeks","Male"
"LA_M2_MD",-0.309531204035482,"AN002676","Medulla","59 weeks","Male"
"LA_M2_MD",-0.309531204035482,"AN002677","Medulla","59 weeks","Male"
"LA_M2_MD",-0.309531204035482,"AN002678","Medulla","59 weeks","Male"
"LA_M2_MD",-0.309531204035482,"AN002679","Medulla","59 weeks","Male"
"LA_M2_OB",0.0308123140769194,"AN002675","Olfactory bulb","59 weeks","Male"
"LA_M2_OB",0.0308123140769194,"AN002676","Olfactory bulb","59 weeks","Male"
"LA_M2_OB",0.0308123140769194,"AN002677","Olfactory bulb","59 weeks","Male"
"LA_M2_OB",0.0308123140769194,"AN002678","Olfactory bulb","59 weeks","Male"
"LA_M2_OB",0.0308123140769194,"AN002679","Olfactory bulb","59 weeks","Male"
"LA_M2_PON",-0.209179635370755,"AN002675","Pons","59 weeks","Male"
"LA_M2_PON",-0.209179635370755,"AN002676","Pons","59 weeks","Male"
"LA_M2_PON",-0.209179635370755,"AN002677","Pons","59 weeks","Male"
"LA_M2_PON",-0.209179635370755,"AN002678","Pons","59 weeks","Male"
"LA_M2_PON",-0.209179635370755,"AN002679","Pons","59 weeks","Male"
"LA_M2_TL",-0.480886113482237,"AN002675","Thalamus","59 weeks","Male"
"LA_M2_TL",-0.480886113482237,"AN002676","Thalamus","59 weeks","Male"
"LA_M2_TL",-0.480886113482237,"AN002677","Thalamus","59 weeks","Male"
"LA_M2_TL",-0.480886113482237,"AN002678","Thalamus","59 weeks","Male"
"LA_M2_TL",-0.480886113482237,"AN002679","Thalamus","59 weeks","Male"
"LA_M3_BG",-0.309495241385916,"AN002675","Basal ganglia","59 weeks","Male"
"LA_M3_BG",-0.309495241385916,"AN002676","Basal ganglia","59 weeks","Male"
"LA_M3_BG",-0.309495241385916,"AN002677","Basal ganglia","59 weeks","Male"
"LA_M3_BG",-0.309495241385916,"AN002678","Basal ganglia","59 weeks","Male"
"LA_M3_BG",-0.309495241385916,"AN002679","Basal ganglia","59 weeks","Male"
"LA_M3_CB",-0.0804561411952809,"AN002675","Cerebellum","59 weeks","Male"
"LA_M3_CB",-0.0804561411952809,"AN002676","Cerebellum","59 weeks","Male"
"LA_M3_CB",-0.0804561411952809,"AN002677","Cerebellum","59 weeks","Male"
"LA_M3_CB",-0.0804561411952809,"AN002678","Cerebellum","59 weeks","Male"
"LA_M3_CB",-0.0804561411952809,"AN002679","Cerebellum","59 weeks","Male"
"LA_M3_CT",-0.182849801511404,"AN002675","Cerebral cortex","59 weeks","Male"
"LA_M3_CT",-0.182849801511404,"AN002676","Cerebral cortex","59 weeks","Male"
"LA_M3_CT",-0.182849801511404,"AN002677","Cerebral cortex","59 weeks","Male"
"LA_M3_CT",-0.182849801511404,"AN002678","Cerebral cortex","59 weeks","Male"
"LA_M3_CT",-0.182849801511404,"AN002679","Cerebral cortex","59 weeks","Male"
"LA_M3_HC",-0.104407966500108,"AN002675","Hippocampus","59 weeks","Male"
"LA_M3_HC",-0.104407966500108,"AN002676","Hippocampus","59 weeks","Male"
"LA_M3_HC",-0.104407966500108,"AN002677","Hippocampus","59 weeks","Male"
"LA_M3_HC",-0.104407966500108,"AN002678","Hippocampus","59 weeks","Male"
"LA_M3_HC",-0.104407966500108,"AN002679","Hippocampus","59 weeks","Male"
"LA_M3_HT",-0.0198738425425863,"AN002675","Hypothalamus","59 weeks","Male"
"LA_M3_HT",-0.0198738425425863,"AN002676","Hypothalamus","59 weeks","Male"
"LA_M3_HT",-0.0198738425425863,"AN002677","Hypothalamus","59 weeks","Male"
"LA_M3_HT",-0.0198738425425863,"AN002678","Hypothalamus","59 weeks","Male"
"LA_M3_HT",-0.0198738425425863,"AN002679","Hypothalamus","59 weeks","Male"
"LA_M3_MB",-0.221433759694778,"AN002675","Midbrain","59 weeks","Male"
"LA_M3_MB",-0.221433759694778,"AN002676","Midbrain","59 weeks","Male"
"LA_M3_MB",-0.221433759694778,"AN002677","Midbrain","59 weeks","Male"
"LA_M3_MB",-0.221433759694778,"AN002678","Midbrain","59 weeks","Male"
"LA_M3_MB",-0.221433759694778,"AN002679","Midbrain","59 weeks","Male"
"LA_M3_MD",-0.216074962614107,"AN002675","Medulla","59 weeks","Male"
"LA_M3_MD",-0.216074962614107,"AN002676","Medulla","59 weeks","Male"
"LA_M3_MD",-0.216074962614107,"AN002677","Medulla","59 weeks","Male"
"LA_M3_MD",-0.216074962614107,"AN002678","Medulla","59 weeks","Male"
"LA_M3_MD",-0.216074962614107,"AN002679","Medulla","59 weeks","Male"
"LA_M3_OB",0.0582106626821938,"AN002675","Olfactory bulb","59 weeks","Male"
"LA_M3_OB",0.0582106626821938,"AN002676","Olfactory bulb","59 weeks","Male"
"LA_M3_OB",0.0582106626821938,"AN002677","Olfactory bulb","59 weeks","Male"
"LA_M3_OB",0.0582106626821938,"AN002678","Olfactory bulb","59 weeks","Male"
"LA_M3_OB",0.0582106626821938,"AN002679","Olfactory bulb","59 weeks","Male"
"LA_M3_PON",-0.407044971607136,"AN002675","Pons","59 weeks","Male"
"LA_M3_PON",-0.407044971607136,"AN002676","Pons","59 weeks","Male"
"LA_M3_PON",-0.407044971607136,"AN002677","Pons","59 weeks","Male"
"LA_M3_PON",-0.407044971607136,"AN002678","Pons","59 weeks","Male"
"LA_M3_PON",-0.407044971607136,"AN002679","Pons","59 weeks","Male"
"LA_M3_TL",-0.240316321519295,"AN002675","Thalamus","59 weeks","Male"
"LA_M3_TL",-0.240316321519295,"AN002676","Thalamus","59 weeks","Male"
"LA_M3_TL",-0.240316321519295,"AN002677","Thalamus","59 weeks","Male"
"LA_M3_TL",-0.240316321519295,"AN002678","Thalamus","59 weeks","Male"
"LA_M3_TL",-0.240316321519295,"AN002679","Thalamus","59 weeks","Male"
"LA_M4_BG",-0.294637019136891,"AN002675","Basal ganglia","59 weeks","Male"
"LA_M4_BG",-0.294637019136891,"AN002676","Basal ganglia","59 weeks","Male"
"LA_M4_BG",-0.294637019136891,"AN002677","Basal ganglia","59 weeks","Male"
"LA_M4_BG",-0.294637019136891,"AN002678","Basal ganglia","59 weeks","Male"
"LA_M4_BG",-0.294637019136891,"AN002679","Basal ganglia","59 weeks","Male"
"LA_M4_CB",-0.026042160866753,"AN002675","Cerebellum","59 weeks","Male"
"LA_M4_CB",-0.026042160866753,"AN002676","Cerebellum","59 weeks","Male"
"LA_M4_CB",-0.026042160866753,"AN002677","Cerebellum","59 weeks","Male"
"LA_M4_CB",-0.026042160866753,"AN002678","Cerebellum","59 weeks","Male"
"LA_M4_CB",-0.026042160866753,"AN002679","Cerebellum","59 weeks","Male"
"LA_M4_CT",-0.4881431703575,"AN002675","Cerebral cortex","59 weeks","Male"
"LA_M4_CT",-0.4881431703575,"AN002676","Cerebral cortex","59 weeks","Male"
"LA_M4_CT",-0.4881431703575,"AN002677","Cerebral cortex","59 weeks","Male"
"LA_M4_CT",-0.4881431703575,"AN002678","Cerebral cortex","59 weeks","Male"
"LA_M4_CT",-0.4881431703575,"AN002679","Cerebral cortex","59 weeks","Male"
"LA_M4_HC",-0.434080108587008,"AN002675","Hippocampus","59 weeks","Male"
"LA_M4_HC",-0.434080108587008,"AN002676","Hippocampus","59 weeks","Male"
"LA_M4_HC",-0.434080108587008,"AN002677","Hippocampus","59 weeks","Male"
"LA_M4_HC",-0.434080108587008,"AN002678","Hippocampus","59 weeks","Male"
"LA_M4_HC",-0.434080108587008,"AN002679","Hippocampus","59 weeks","Male"
"LA_M4_HT",-0.720914390204475,"AN002675","Hypothalamus","59 weeks","Male"
"LA_M4_HT",-0.720914390204475,"AN002676","Hypothalamus","59 weeks","Male"
"LA_M4_HT",-0.720914390204475,"AN002677","Hypothalamus","59 weeks","Male"
"LA_M4_HT",-0.720914390204475,"AN002678","Hypothalamus","59 weeks","Male"
"LA_M4_HT",-0.720914390204475,"AN002679","Hypothalamus","59 weeks","Male"
"LA_M4_MB",-0.347129351429327,"AN002675","Midbrain","59 weeks","Male"
"LA_M4_MB",-0.347129351429327,"AN002676","Midbrain","59 weeks","Male"
"LA_M4_MB",-0.347129351429327,"AN002677","Midbrain","59 weeks","Male"
"LA_M4_MB",-0.347129351429327,"AN002678","Midbrain","59 weeks","Male"
"LA_M4_MB",-0.347129351429327,"AN002679","Midbrain","59 weeks","Male"
"LA_M4_MD",-0.594962928834082,"AN002675","Medulla","59 weeks","Male"
"LA_M4_MD",-0.594962928834082,"AN002676","Medulla","59 weeks","Male"
"LA_M4_MD",-0.594962928834082,"AN002677","Medulla","59 weeks","Male"
"LA_M4_MD",-0.594962928834082,"AN002678","Medulla","59 weeks","Male"
"LA_M4_MD",-0.594962928834082,"AN002679","Medulla","59 weeks","Male"
"LA_M4_OB",0.0502681883236512,"AN002675","Olfactory bulb","59 weeks","Male"
"LA_M4_OB",0.0502681883236512,"AN002676","Olfactory bulb","59 weeks","Male"
"LA_M4_OB",0.0502681883236512,"AN002677","Olfactory bulb","59 weeks","Male"
"LA_M4_OB",0.0502681883236512,"AN002678","Olfactory bulb","59 weeks","Male"
"LA_M4_OB",0.0502681883236512,"AN002679","Olfactory bulb","59 weeks","Male"
"LA_M4_PON",-0.397016749962184,"AN002675","Pons","59 weeks","Male"
"LA_M4_PON",-0.397016749962184,"AN002676","Pons","59 weeks","Male"
"LA_M4_PON",-0.397016749962184,"AN002677","Pons","59 weeks","Male"
"LA_M4_PON",-0.397016749962184,"AN002678","Pons","59 weeks","Male"
"LA_M4_PON",-0.397016749962184,"AN002679","Pons","59 weeks","Male"
"LA_M4_TL",0.00557560750110861,"AN002675","Thalamus","59 weeks","Male"
"LA_M4_TL",0.00557560750110861,"AN002676","Thalamus","59 weeks","Male"
"LA_M4_TL",0.00557560750110861,"AN002677","Thalamus","59 weeks","Male"
"LA_M4_TL",0.00557560750110861,"AN002678","Thalamus","59 weeks","Male"
"LA_M4_TL",0.00557560750110861,"AN002679","Thalamus","59 weeks","Male"
"LA_M5_BG",-0.122196731449883,"AN002675","Basal ganglia","59 weeks","Male"
"LA_M5_BG",-0.122196731449883,"AN002676","Basal ganglia","59 weeks","Male"
"LA_M5_BG",-0.122196731449883,"AN002677","Basal ganglia","59 weeks","Male"
"LA_M5_BG",-0.122196731449883,"AN002678","Basal ganglia","59 weeks","Male"
"LA_M5_BG",-0.122196731449883,"AN002679","Basal ganglia","59 weeks","Male"
"LA_M5_CB",-0.122503462152198,"AN002675","Cerebellum","59 weeks","Male"
"LA_M5_CB",-0.122503462152198,"AN002676","Cerebellum","59 weeks","Male"
"LA_M5_CB",-0.122503462152198,"AN002677","Cerebellum","59 weeks","Male"
"LA_M5_CB",-0.122503462152198,"AN002678","Cerebellum","59 weeks","Male"
"LA_M5_CB",-0.122503462152198,"AN002679","Cerebellum","59 weeks","Male"
"LA_M5_CT",-0.23325909801006,"AN002675","Cerebral cortex","59 weeks","Male"
"LA_M5_CT",-0.23325909801006,"AN002676","Cerebral cortex","59 weeks","Male"
"LA_M5_CT",-0.23325909801006,"AN002677","Cerebral cortex","59 weeks","Male"
"LA_M5_CT",-0.23325909801006,"AN002678","Cerebral cortex","59 weeks","Male"
"LA_M5_CT",-0.23325909801006,"AN002679","Cerebral cortex","59 weeks","Male"
"LA_M5_HC",-0.404431288862632,"AN002675","Hippocampus","59 weeks","Male"
"LA_M5_HC",-0.404431288862632,"AN002676","Hippocampus","59 weeks","Male"
"LA_M5_HC",-0.404431288862632,"AN002677","Hippocampus","59 weeks","Male"
"LA_M5_HC",-0.404431288862632,"AN002678","Hippocampus","59 weeks","Male"
"LA_M5_HC",-0.404431288862632,"AN002679","Hippocampus","59 weeks","Male"
"LA_M5_HT",-0.773153144805635,"AN002675","Hypothalamus","59 weeks","Male"
"LA_M5_HT",-0.773153144805635,"AN002676","Hypothalamus","59 weeks","Male"
"LA_M5_HT",-0.773153144805635,"AN002677","Hypothalamus","59 weeks","Male"
"LA_M5_HT",-0.773153144805635,"AN002678","Hypothalamus","59 weeks","Male"
"LA_M5_HT",-0.773153144805635,"AN002679","Hypothalamus","59 weeks","Male"
"LA_M5_MB",-0.154799312744259,"AN002675","Midbrain","59 weeks","Male"
"LA_M5_MB",-0.154799312744259,"AN002676","Midbrain","59 weeks","Male"
"LA_M5_MB",-0.154799312744259,"AN002677","Midbrain","59 weeks","Male"
"LA_M5_MB",-0.154799312744259,"AN002678","Midbrain","59 weeks","Male"
"LA_M5_MB",-0.154799312744259,"AN002679","Midbrain","59 weeks","Male"
"LA_M5_MD",-0.163391756772219,"AN002675","Medulla","59 weeks","Male"
"LA_M5_MD",-0.163391756772219,"AN002676","Medulla","59 weeks","Male"
"LA_M5_MD",-0.163391756772219,"AN002677","Medulla","59 weeks","Male"
"LA_M5_MD",-0.163391756772219,"AN002678","Medulla","59 weeks","Male"
"LA_M5_MD",-0.163391756772219,"AN002679","Medulla","59 weeks","Male"
"LA_M5_OB",-0.348646887297092,"AN002675","Olfactory bulb","59 weeks","Male"
"LA_M5_OB",-0.348646887297092,"AN002676","Olfactory bulb","59 weeks","Male"
"LA_M5_OB",-0.348646887297092,"AN002677","Olfactory bulb","59 weeks","Male"
"LA_M5_OB",-0.348646887297092,"AN002678","Olfactory bulb","59 weeks","Male"
"LA_M5_OB",-0.348646887297092,"AN002679","Olfactory bulb","59 weeks","Male"
"LA_M5_PON",-0.456993508457936,"AN002675","Pons","59 weeks","Male"
"LA_M5_PON",-0.456993508457936,"AN002676","Pons","59 weeks","Male"
"LA_M5_PON",-0.456993508457936,"AN002677","Pons","59 weeks","Male"
"LA_M5_PON",-0.456993508457936,"AN002678","Pons","59 weeks","Male"
